ID,predict
53608,0.78
51055,0.72
52573,0.03
50458,0.16
52272,0.27
52072,0.74
50973,0.39
50553,0.16
53135,0.11
53835,0.18
51843,0.09
54145,0.42
53878,0.29
54216,0.24
51728,0.4
52863,0.18
50760,0.39
50823,0.44
53928,0.72
52683,0.64
50200,0.23
52984,0.08
50747,0.19
54128,0.12
52001,0.78
50276,0.29
52651,0.74
53535,0.07
52387,0.44
52884,0.93
53205,0.32
52873,0.44
52376,0.4
51950,0.47
51650,0.79
53901,0.14
51919,0.15
50065,0.0
52885,0.34
51413,0.11
52768,0.43
51375,0.25
54157,0.25
53328,0.14
53362,0.06
52202,0.08
50640,0.11
52298,0.53
53477,0.07
50078,0.24
51998,0.21
52336,0.16
52654,0.17
53341,0.14
53868,0.83
52945,0.17
52411,0.09
52222,0.12
51813,0.1
50175,0.42
51744,0.16
53521,0.81
51261,0.09
51619,0.03
51479,0.22
52020,0.11
53306,0.17
53013,0.7
50117,0.15
51992,0.42
54233,0.9
51709,0.73
50930,0.21
50637,0.33
52333,0.33
51627,0.17
53524,0.17
50167,0.06
50330,0.57
53678,0.1
53581,0.84
50243,0.33
50237,0.21
53032,0.69
50235,0.17
50012,0.21
53264,0.53
50729,0.16
53195,0.2
50069,0.57
52091,0.38
50697,0.1
51477,0.1
52262,0.61
53822,0.16
53533,0.85
52983,0.45
50777,0.25
53630,0.23
52743,0.18
52584,0.52
51428,0.26
54194,0.07
52849,0.65
52839,0.67
52867,0.05
53043,0.44
52266,0.18
52478,0.41
51336,0.93
52840,0.32
51997,0.06
53976,0.35
50670,0.15
50370,0.17
50921,0.04
50983,0.27
51456,0.4
53104,0.86
50594,0.37
52201,0.29
52992,0.02
50240,0.09
50014,0.15
52583,0.13
52625,0.2
51357,0.22
50080,0.1
50521,0.1
51886,0.24
52367,0.05
52917,0.15
53378,0.14
50779,0.07
52352,0.28
50021,0.48
50726,0.14
52679,0.01
50389,0.26
50905,0.11
50409,0.4
52473,0.24
52089,0.1
50522,0.1
50603,0.53
53796,0.01
53167,0.11
53351,0.13
53680,0.8
53273,0.72
52913,0.17
50098,0.15
53479,0.18
50804,0.38
50074,0.71
53635,0.0
50189,0.83
53138,0.54
53786,0.55
50268,0.07
53688,0.44
51962,0.14
53639,0.24
53792,0.27
52631,0.57
50129,0.14
52712,0.13
50432,0.5
53221,0.24
53474,0.43
54232,0.42
50151,0.3
52516,0.7
53019,0.02
52510,0.53
50252,0.0
53354,0.43
50448,0.91
52796,0.14
50641,0.27
52189,0.17
53588,0.72
53324,0.29
51809,0.22
50258,0.89
54271,0.21
52785,0.15
50026,0.37
51529,0.15
51636,0.42
52050,0.45
52419,0.21
53228,0.79
52425,0.14
53470,0.22
52139,0.13
50471,0.33
52374,0.79
50136,0.2
51736,0.34
52638,0.11
51458,0.09
51027,0.41
51870,0.68
50960,0.73
52212,0.11
53337,0.22
51421,0.25
51740,0.07
52988,0.38
51551,0.11
51574,0.64
52285,0.06
51984,0.83
52735,0.72
52037,0.06
51522,0.8
52383,0.45
53724,0.51
52435,0.15
51506,0.15
53863,0.81
53212,0.34
50955,0.37
51646,0.16
50769,0.22
50675,0.41
54180,0.26
50174,0.65
52475,0.11
52472,0.29
52312,0.04
51007,0.15
52287,0.3
52334,0.11
50354,0.13
52462,0.03
52731,0.02
53106,0.09
52469,0.67
53076,0.39
50177,0.3
50028,0.51
51856,0.14
53294,0.47
50394,0.67
50791,0.02
51325,0.16
52366,0.48
50372,0.32
51474,0.12
54117,0.09
50413,0.56
51471,0.11
52079,0.02
51553,0.56
52207,0.04
53764,0.11
50806,0.28
52853,0.2
53938,0.52
50353,0.41
52097,0.1
52780,0.81
50390,0.19
53988,0.29
53910,0.91
52128,0.88
53569,0.14
53007,0.09
54039,0.45
52755,0.16
52545,0.38
50342,0.15
52793,0.46
52238,0.18
50782,0.92
51376,0.77
51520,0.09
53075,0.12
51600,0.19
53834,0.16
53964,0.12
51767,0.05
51481,0.08
52998,0.44
52217,0.57
53890,0.03
54196,0.08
53749,0.14
52076,0.59
54197,0.04
52307,0.44
53787,0.43
53805,0.4
51806,0.25
52795,0.69
50256,0.15
51457,0.43
53506,0.09
52765,0.06
52461,0.13
53081,0.09
54086,0.01
52554,0.16
51764,0.17
53689,0.33
53653,0.75
53401,0.24
53402,0.41
50395,0.3
50326,0.14
51830,0.05
52574,0.24
53670,0.45
52802,0.08
51045,0.07
51836,0.47
50694,0.13
52152,0.0
52778,0.04
53770,0.2
50455,0.9
54001,0.19
53067,0.63
52400,0.88
53799,0.35
50962,0.09
50657,0.1
50171,0.37
50035,0.08
52200,0.1
51700,0.27
53259,0.54
51955,0.21
52414,0.22
54195,0.08
54276,0.26
54079,0.15
52979,0.06
52621,0.03
54256,0.01
50901,0.24
50862,0.13
52528,0.74
53016,0.25
50083,0.09
50128,0.02
51496,0.7
51860,0.72
53311,0.21
54125,0.17
50503,0.91
54142,0.29
51849,0.47
50757,0.56
53726,0.02
53211,0.1
51148,0.11
50677,0.13
52512,0.29
51615,0.12
50357,0.43
53691,0.34
54132,0.35
52492,0.36
52664,0.75
50125,0.56
50306,0.12
50746,0.09
52858,0.18
52481,0.84
50216,0.21
53087,0.06
52669,0.27
53386,0.01
50662,0.57
50508,0.09
51989,0.85
51005,0.16
50311,0.25
51450,0.04
50579,0.42
52130,0.06
51125,0.76
51894,0.8
51270,0.13
50060,0.74
50343,0.65
52228,0.24
51406,0.41
51340,0.11
54242,0.16
51787,0.48
50481,0.39
51278,0.24
50736,0.24
50964,0.03
52105,0.28
53892,0.21
51657,0.57
52729,0.79
53721,0.53
53307,0.48
52122,0.19
50447,0.22
53420,0.71
52167,0.61
51277,0.1
53643,0.66
53975,0.2
51290,0.33
51315,0.31
53206,0.65
52586,0.14
54234,0.36
54124,0.24
51697,0.25
50856,0.15
52980,0.76
53489,0.2
53000,0.12
52997,0.03
50750,0.31
52301,0.02
53141,0.45
53573,0.1
51114,0.03
51648,0.18
52415,0.9
51000,0.11
50005,0.23
54249,0.62
51300,0.71
50365,0.06
53544,0.91
51069,0.59
53849,0.36
53158,0.07
52094,0.05
53502,0.12
50690,0.52
50564,0.09
50885,0.14
52544,0.48
52265,0.03
53086,0.44
50981,0.06
52368,0.09
51305,0.1
53695,0.73
53657,0.7
52423,0.51
54008,0.08
50576,0.12
51225,0.54
52017,0.14
50975,0.52
50162,0.22
50077,0.1
53500,0.37
52294,0.51
53698,0.45
53672,0.4
50081,0.51
52320,0.09
51263,0.02
51347,0.23
53098,0.15
54053,0.74
52790,0.29
52646,0.19
53699,0.42
52871,0.07
54085,0.37
53117,0.13
51053,0.04
51779,0.81
53031,0.31
52748,0.81
51524,0.43
51158,0.69
51418,0.09
50027,0.24
51085,0.29
50452,0.26
50255,0.87
51986,0.65
51244,0.01
52026,0.29
53752,0.51
53166,0.38
53345,0.38
53139,0.07
50214,0.23
52681,0.07
54057,0.21
50199,0.5
50246,0.96
53734,0.45
50857,0.21
50463,0.21
54041,0.29
54058,0.02
51569,0.13
51649,0.53
54209,0.17
54007,0.59
50836,0.39
52699,0.25
50164,0.24
50321,0.08
51067,0.27
50610,0.41
50514,0.62
52362,0.07
50251,0.63
51025,0.81
50623,0.03
51572,0.16
50632,0.2
52650,0.02
50988,0.15
53916,0.08
52652,0.72
51397,0.13
53659,0.32
51957,0.06
52899,0.12
51472,0.74
50263,0.22
50018,0.7
53948,0.52
53967,0.3
51250,0.11
50100,0.73
51865,0.17
51123,0.38
50376,0.4
50420,0.63
50611,0.02
51100,0.45
50138,0.17
50995,0.21
50584,0.27
52684,0.45
53806,0.09
54245,0.04
50950,0.12
50896,0.89
52628,0.41
51021,0.18
50883,0.13
53700,0.23
53914,0.12
50501,0.33
52317,0.38
50215,0.12
51750,0.12
52068,0.16
52064,0.25
54139,0.03
53953,0.13
