ID,predict
53608,0.75
51055,0.78
52573,0.0
50458,0.11
52272,0.34
52072,0.85
50973,0.38
50553,0.1
53135,0.14
53835,0.26
51843,0.11
54145,0.35
53878,0.33
54216,0.16
51728,0.36
52863,0.19
50760,0.34
50823,0.51
53928,0.9
52683,0.69
50200,0.3
52984,0.11
50747,0.29
54128,0.17
52001,0.87
50276,0.42
52651,0.69
53535,0.07
52387,0.37
52884,0.97
53205,0.22
52873,0.47
52376,0.3
51950,0.56
51650,0.78
53901,0.16
51919,0.23
50065,0.01
52885,0.36
51413,0.14
52768,0.43
51375,0.12
54157,0.25
53328,0.08
53362,0.07
52202,0.09
50640,0.15
52298,0.43
53477,0.07
50078,0.28
51998,0.16
52336,0.16
52654,0.14
53341,0.16
53868,0.83
52945,0.14
52411,0.17
52222,0.17
51813,0.1
50175,0.35
51744,0.16
53521,0.8
51261,0.1
51619,0.03
51479,0.21
52020,0.16
53306,0.1
53013,0.68
50117,0.18
51992,0.45
54233,0.94
51709,0.69
50930,0.19
50637,0.21
52333,0.32
51627,0.16
53524,0.12
50167,0.03
50330,0.62
53678,0.1
53581,0.85
50243,0.19
50237,0.18
53032,0.72
50235,0.09
50012,0.23
53264,0.44
50729,0.13
53195,0.2
50069,0.56
52091,0.48
50697,0.17
51477,0.07
52262,0.52
53822,0.14
53533,0.87
52983,0.48
50777,0.14
53630,0.22
52743,0.21
52584,0.53
51428,0.32
54194,0.12
52849,0.67
52839,0.72
52867,0.04
53043,0.48
52266,0.24
52478,0.41
51336,0.95
52840,0.31
51997,0.13
53976,0.33
50670,0.18
50370,0.27
50921,0.06
50983,0.24
51456,0.46
53104,0.84
50594,0.32
52201,0.29
52992,0.02
50240,0.12
50014,0.06
52583,0.32
52625,0.19
51357,0.17
50080,0.16
50521,0.07
51886,0.14
52367,0.08
52917,0.15
53378,0.12
50779,0.04
52352,0.31
50021,0.41
50726,0.12
52679,0.01
50389,0.32
50905,0.03
50409,0.33
52473,0.18
52089,0.12
50522,0.13
50603,0.6
53796,0.03
53167,0.1
53351,0.11
53680,0.86
53273,0.73
52913,0.16
50098,0.13
53479,0.14
50804,0.35
50074,0.79
53635,0.01
50189,0.88
53138,0.47
53786,0.55
50268,0.05
53688,0.44
51962,0.15
53639,0.26
53792,0.34
52631,0.5
50129,0.11
52712,0.16
50432,0.47
53221,0.24
53474,0.41
54232,0.37
50151,0.24
52516,0.78
53019,0.01
52510,0.54
50252,0.0
53354,0.42
50448,0.92
52796,0.08
50641,0.3
52189,0.2
53588,0.7
53324,0.32
51809,0.23
50258,0.88
54271,0.21
52785,0.19
50026,0.4
51529,0.14
51636,0.33
52050,0.45
52419,0.26
53228,0.63
52425,0.11
53470,0.21
52139,0.18
50471,0.33
52374,0.82
50136,0.1
51736,0.41
52638,0.11
51458,0.12
51027,0.41
51870,0.7
50960,0.72
52212,0.06
53337,0.14
51421,0.21
51740,0.08
52988,0.46
51551,0.05
51574,0.5
52285,0.1
51984,0.93
52735,0.87
52037,0.06
51522,0.82
52383,0.45
53724,0.49
52435,0.1
51506,0.16
53863,0.76
53212,0.38
50955,0.45
51646,0.15
50769,0.13
50675,0.45
54180,0.26
50174,0.65
52475,0.08
52472,0.39
52312,0.0
51007,0.13
52287,0.27
52334,0.2
50354,0.15
52462,0.03
52731,0.01
53106,0.06
52469,0.76
53076,0.3
50177,0.24
50028,0.54
51856,0.11
53294,0.54
50394,0.62
50791,0.03
51325,0.27
52366,0.52
50372,0.21
51474,0.1
54117,0.06
50413,0.59
51471,0.12
52079,0.03
51553,0.63
52207,0.06
53764,0.12
50806,0.29
52853,0.21
53938,0.43
50353,0.36
52097,0.16
52780,0.79
50390,0.15
53988,0.31
53910,0.92
52128,0.95
53569,0.18
53007,0.08
54039,0.41
52755,0.22
52545,0.41
50342,0.23
52793,0.54
52238,0.12
50782,0.93
51376,0.79
51520,0.09
53075,0.14
51600,0.2
53834,0.29
53964,0.13
51767,0.12
51481,0.09
52998,0.45
52217,0.64
53890,0.02
54196,0.07
53749,0.26
52076,0.51
54197,0.06
52307,0.47
53787,0.42
53805,0.4
51806,0.21
52795,0.71
50256,0.13
51457,0.51
53506,0.08
52765,0.03
52461,0.16
53081,0.05
54086,0.04
52554,0.11
51764,0.2
53689,0.34
53653,0.8
53401,0.3
53402,0.3
50395,0.33
50326,0.2
51830,0.08
52574,0.21
53670,0.45
52802,0.1
51045,0.08
51836,0.47
50694,0.16
52152,0.0
52778,0.06
53770,0.32
50455,0.92
54001,0.15
53067,0.68
52400,0.88
53799,0.37
50962,0.09
50657,0.11
50171,0.44
50035,0.15
52200,0.13
51700,0.25
53259,0.46
51955,0.17
52414,0.19
54195,0.06
54276,0.2
54079,0.14
52979,0.08
52621,0.05
54256,0.03
50901,0.16
50862,0.12
52528,0.75
53016,0.27
50083,0.13
50128,0.01
51496,0.68
51860,0.76
53311,0.21
54125,0.09
50503,0.89
54142,0.4
51849,0.45
50757,0.58
53726,0.06
53211,0.13
51148,0.25
50677,0.09
52512,0.21
51615,0.18
50357,0.45
53691,0.35
54132,0.32
52492,0.36
52664,0.69
50125,0.7
50306,0.14
50746,0.12
52858,0.18
52481,0.77
50216,0.2
53087,0.13
52669,0.18
53386,0.02
50662,0.51
50508,0.18
51989,0.93
51005,0.21
50311,0.24
51450,0.05
50579,0.4
52130,0.09
51125,0.85
51894,0.85
51270,0.18
50060,0.76
50343,0.6
52228,0.19
51406,0.38
51340,0.07
54242,0.15
51787,0.53
50481,0.43
51278,0.11
50736,0.17
50964,0.03
52105,0.21
53892,0.19
51657,0.48
52729,0.77
53721,0.46
53307,0.57
52122,0.25
50447,0.31
53420,0.76
52167,0.62
51277,0.1
53643,0.72
53975,0.21
51290,0.42
51315,0.38
53206,0.63
52586,0.18
54234,0.35
54124,0.18
51697,0.32
50856,0.14
52980,0.83
53489,0.15
53000,0.18
52997,0.0
50750,0.33
52301,0.06
53141,0.49
53573,0.06
51114,0.05
51648,0.18
52415,0.93
51000,0.03
50005,0.29
54249,0.58
51300,0.7
50365,0.06
53544,0.94
51069,0.59
53849,0.32
53158,0.07
52094,0.02
53502,0.07
50690,0.56
50564,0.13
50885,0.18
52544,0.47
52265,0.02
53086,0.5
50981,0.09
52368,0.17
51305,0.08
53695,0.6
53657,0.57
52423,0.48
54008,0.08
50576,0.14
51225,0.54
52017,0.15
50975,0.4
50162,0.21
50077,0.09
53500,0.4
52294,0.55
53698,0.44
53672,0.4
50081,0.55
52320,0.09
51263,0.02
51347,0.22
53098,0.24
54053,0.71
52790,0.27
52646,0.16
53699,0.32
52871,0.12
54085,0.35
53117,0.09
51053,0.07
51779,0.94
53031,0.26
52748,0.87
51524,0.43
51158,0.75
51418,0.07
50027,0.19
51085,0.3
50452,0.17
50255,0.89
51986,0.6
51244,0.06
52026,0.2
53752,0.46
53166,0.6
53345,0.51
53139,0.1
50214,0.28
52681,0.06
54057,0.26
50199,0.51
50246,0.94
53734,0.37
50857,0.27
50463,0.19
54041,0.31
54058,0.06
51569,0.11
51649,0.56
54209,0.1
54007,0.57
50836,0.43
52699,0.31
50164,0.18
50321,0.09
51067,0.33
50610,0.39
50514,0.64
52362,0.11
50251,0.61
51025,0.77
50623,0.1
51572,0.17
50632,0.21
52650,0.07
50988,0.17
53916,0.09
52652,0.73
51397,0.12
53659,0.25
51957,0.02
52899,0.11
51472,0.76
50263,0.26
50018,0.72
53948,0.45
53967,0.22
51250,0.07
50100,0.59
51865,0.19
51123,0.25
50376,0.37
50420,0.63
50611,0.08
51100,0.41
50138,0.19
50995,0.26
50584,0.29
52684,0.4
53806,0.08
54245,0.09
50950,0.13
50896,0.92
52628,0.37
51021,0.13
50883,0.2
53700,0.31
53914,0.2
50501,0.29
52317,0.37
50215,0.09
51750,0.08
52068,0.14
52064,0.21
54139,0.01
53953,0.12
50470,0.1
52188,0.98
50556,0.18
50768,0.33
50972,0.52
53045,0.14
51431,0.15
52235,0.03
53077,0.17
50329,0.26
51172,0.75
53154,0.2
54059,0.21
52974,0.18
51207,0.88
53282,0.14
