CustomerId,Exited
15601012,0.5054610613386249
15734762,0.5196215710490759
15586757,0.4877618083758245
15590888,0.4852266229815723
15726087,0.4995715515920956
15769504,0.49217865000677496
15801832,0.4957180435574556
15632826,0.48721998213969286
15794413,0.4762053774948604
15677117,0.4937124092985093
15686999,0.4898811576745301
15588350,0.4932773680955613
15713354,0.49602511489903095
15750772,0.4867536208205405
15628824,0.48691788381886375
15631681,0.48640044621449313
15763218,0.4838496624428897
15743538,0.48466453686170674
15807194,0.4840142565419747
15717231,0.49220890235769443
15762110,0.48103119058283533
15638424,0.48394713315722215
15609804,0.481841328834926
15762091,0.492305868874237
15614847,0.4985119496355294
15609299,0.4874681333952566
15643967,0.486630438616567
15701741,0.4941156667052897
15575409,0.49309961677616515
15620751,0.48390033238066393
15712303,0.49346479311889463
15571305,0.4971338073692674
15617082,0.4864079547160033
15734438,0.48302025222490247
15660422,0.48153583823020807
15758056,0.48208082883439707
15647546,0.48721645443357375
15799932,0.47679988551654784
15669253,0.48530643754228336
15591010,0.49867869726260594
15810711,0.4825013011414725
15798470,0.5036351652504312
15668575,0.49897716758261085
15728829,0.490935697660544
15628144,0.48031668961105106
15777452,0.5015259408588103
15680421,0.49011752198063885
15718673,0.49321231774230745
15735106,0.4793805627513504
15574072,0.5023304447434709
15600583,0.48895862709170046
15658969,0.5155683531062567
15713378,0.48278866261920533
15689061,0.4884074369973553
15655794,0.4795092983404863
15603203,0.4808590238583671
15670029,0.48371992653796864
15744913,0.48799031700582535
15774630,0.503840437307177
15694566,0.4908638488360183
15650244,0.4815813826394528
15701376,0.48274782183933124
15593365,0.48899095432457457
15603465,0.5000010642908691
15668889,0.6879672024106338
15642160,0.4836537734536852
15608338,0.6904465259400457
15658577,0.503169572930793
15723105,0.48888757454723886
15661656,0.47603772786276655
15586970,0.5018261863458361
15700549,0.48862495622814256
15669782,0.49991428634631524
15715939,0.48302768945978897
15679663,0.4869118259365616
15754168,0.4916061479241812
15638068,0.48087853523613194
15755722,0.48752912430875955
15580068,0.47876616007723893
15737647,0.4902800725794436
15624595,0.4876614535212134
15697270,0.4817218226249401
15588449,0.4868637202964155
15696744,0.49035169237245096
15759456,0.48292292374410734
15606133,0.48353838068321964
15779182,0.5028474539478426
15732281,0.4941219316763669
15590810,0.4993264270084784
15700325,0.4894930083466225
15681220,0.47926670517313774
15609676,0.4926339937977621
15699523,0.4997308745090792
15691647,0.47946852351405356
15722611,0.5033105411659194
15678427,0.48028453801897425
15756824,0.5013297915225091
15578747,0.48216862379246733
15727811,0.5092520829062795
15702337,0.4768951237565175
15571476,0.4910446525756682
15682639,0.4757226852760829
15804864,0.48523855459384607
15626156,0.49222212974738366
15808389,0.48216679534723433
15568573,0.505817591734512
15630641,0.48924400913016436
15617507,0.48608737623884685
15743456,0.48466453686170674
15668347,0.4818903769766772
15661936,0.49032608216727425
15777067,0.49703731794932016
15789753,0.4899535257491139
15677871,0.4853072892633591
15659475,0.4843688366421771
15720338,0.488250636140182
15720110,0.48533550832454975
15730394,0.4901377763961925
15743673,0.4845012531556773
15681705,0.4808362560611676
15745030,0.4906853626396229
15668032,0.48732488990392336
15726960,0.48084758631312174
15672756,0.4901963820051484
15762928,0.4960413292155548
15707011,0.4980433441423567
15681671,0.4818851840622268
15772781,0.5127608802016225
15575410,0.49101980797173267
15646082,0.49072113707787074
15807433,0.48655275838162876
15766575,0.5087083320720104
15660316,0.4969265709619956
15776518,0.4888942760474921
15773779,0.4982448713691946
15666163,0.4874269334012183
15680706,0.5063991017903386
15771442,0.48841280984855
15687270,0.4933771360210183
15702566,0.48455490093473674
15796370,0.48751392335794697
15624293,0.5018050012402949
15603135,0.507530285194328
15725679,0.5037949093704329
15586880,0.48558556149261806
15638803,0.4846691170377061
15691875,0.501361745426915
15607874,0.48707702229011157
15641389,0.4953022547016228
15783477,0.4957132657896259
15725039,0.48220185241124053
15580203,0.49104314815290234
15650432,0.4920898741826959
15698786,0.49660727614073585
15691483,0.4833999111037399
15726490,0.49901043900591785
15612832,0.48859561360424586
15681316,0.4901431889274861
15626710,0.49045127398986765
15692575,0.4888024719343682
15573452,0.4999751365714279
15765375,0.5045146686451526
15768387,0.4858730352268453
15752885,0.4895679046829135
15698619,0.4809225362524184
15670427,0.48956177251825705
15686743,0.47675082063685936
15636634,0.49315388642336916
15712930,0.4925413330456743
15690589,0.5002815365729938
15776047,0.4813842899517344
15778157,0.4781624378246304
15611644,0.479782584206447
15768530,0.47974756068613594
15688713,0.48903193882731744
15632521,0.4986989476468386
15581620,0.49815489850571026
15627881,0.47806973632441613
15712813,0.5075358548259895
15620735,0.48885028689146903
15583067,0.4880908694899981
15743076,0.48308035406749195
15754569,0.4907750867641685
15653620,0.48060770831854605
15597394,0.49005200832194307
15776733,0.4900726780328168
15583764,0.49216730587665447
15632503,0.49241863763273336
15671322,0.4947453771063287
15756301,0.49059429017901873
15730793,0.5072522184701325
15806941,0.4875539915411597
15759317,0.4898016678972007
15749807,0.48232403673328855
15620832,0.48312854156085433
15715078,0.4781731835016238
15802207,0.4875905199735593
15572050,0.5009070583303377
15803078,0.4842345499846268
15677087,0.4957412407023941
15569641,0.5003025428270023
15799635,0.5026722008909212
15605276,0.4815238493101568
15620323,0.48901188574300325
15791302,0.48270632642106526
15667633,0.4801835407355879
15619898,0.4894906275787726
15634375,0.4842345499846268
15602043,0.50111396757486
15786215,0.4953055462818165
15593773,0.482029946685537
15813163,0.49257507929721267
15613463,0.495172692952913
15773503,0.48344703340567313
15698324,0.48896996847475893
15742504,0.48026654814745084
15686461,0.49254717288048977
15606115,0.49637321355142666
15751774,0.4804626734257416
15670345,0.49659963903379695
15806486,0.497802674407964
15755642,0.4769153428422987
15801934,0.4883138962597491
15807593,0.49333916833369346
15784687,0.4897882323577835
15624596,0.4895590083988275
15631359,0.492109920328288
15748473,0.4836537734536852
15687094,0.4883436808830162
15754342,0.5071495137965845
15602841,0.4796541122807829
15698716,0.49548906559679806
15602797,0.514151195258692
15566380,0.4809540814372862
15767358,0.4997134178482906
15580252,0.48987295854655133
15779904,0.4813842899517344
15724623,0.4964062558924983
15615096,0.4796963835538146
15640161,0.49175986242405123
15594651,0.48701481087573256
15685829,0.48038918912710854
15769110,0.49603165803082255
15663134,0.49262903564704164
15594720,0.486988464127617
15711572,0.49069597013344735
15713479,0.48064049614153426
15602479,0.48603302727007647
15751912,0.4773062520387119
15807473,0.47619960468093386
