ID,predict
7862,0.41
2696,1.0
851,1.0
5922,0.48
8613,0.58
6078,0.38
8704,0.34
10918,0.4
8174,0.36
1243,0.92
10096,0.37
8055,0.38
2350,0.99
10897,0.4
6945,0.27
9164,0.52
6705,0.63
8060,0.35
10047,0.43
9803,0.43
9809,0.58
1384,1.0
7194,0.62
10839,0.4
4943,0.43
2951,0.8
2686,1.0
6358,0.42
2666,1.0
5822,0.38
2387,1.0
4205,0.54
10536,0.13
4232,0.61
3488,0.55
1184,1.0
7295,0.47
5097,0.38
6815,0.18
9501,0.38
1678,1.0
11,1.0
1283,1.0
6578,0.58
4891,0.61
2863,0.99
8783,0.51
6055,0.42
820,0.97
10276,0.56
484,1.0
969,1.0
7381,0.43
2979,1.0
1973,1.0
5329,0.29
9270,0.24
9036,0.33
3850,0.6
9946,0.45
4185,0.53
9278,0.45
1564,0.89
7763,0.18
10446,0.27
1961,1.0
3666,0.49
1711,1.0
8011,0.33
10043,0.38
9357,0.37
8187,0.43
7980,0.32
10495,0.34
6646,0.36
10907,0.52
6801,0.48
8239,0.47
3558,0.63
8351,0.34
501,0.88
7883,0.49
3534,0.51
10197,0.52
4687,0.38
956,0.97
3307,0.72
6198,0.33
8002,0.65
983,0.69
6596,0.26
8712,0.37
5158,0.37
9126,0.37
8071,0.49
2323,0.93
1517,0.98
4256,0.56
3036,1.0
7509,0.58
8537,0.38
7270,0.28
8048,0.21
3587,0.31
10222,0.46
275,0.99
2053,0.97
6552,0.47
6197,0.44
6824,0.3
7423,0.88
165,0.97
6259,0.4
6357,0.54
5630,0.5
5948,0.47
4937,0.5
10642,0.54
5775,0.4
5498,0.5
1436,0.78
6811,0.43
5207,0.35
9784,0.59
7971,0.46
3890,0.44
3920,0.74
8769,0.46
5076,0.43
843,1.0
4720,0.19
193,1.0
4146,0.62
7633,0.45
6144,0.42
2747,0.92
9392,0.36
9626,0.51
5703,0.43
9667,0.38
5148,0.67
8166,0.41
7732,0.51
5131,0.44
5884,0.16
9494,0.44
5106,0.37
7758,0.57
4079,0.43
4553,0.38
10946,0.37
443,1.0
8399,0.36
4932,0.7
757,0.83
7125,0.31
9334,0.33
10746,0.71
273,1.0
2890,0.98
2170,1.0
911,1.0
2776,0.98
9575,0.5
6379,0.54
8459,0.34
8145,0.6
5617,0.52
1229,1.0
3942,0.37
3336,0.38
10082,0.39
9153,0.48
946,1.0
423,1.0
10240,0.39
5240,0.35
4393,0.47
4003,0.49
3260,0.51
5652,0.35
10137,0.52
8393,0.58
8012,0.56
2347,1.0
10040,0.32
2148,0.97
5408,0.39
5169,0.31
1806,0.97
2654,1.0
2843,1.0
8261,0.41
464,0.99
1307,1.0
1587,1.0
6315,0.5
5771,0.48
5229,0.3
3788,0.54
6847,0.52
9992,0.64
2665,0.8
8511,0.25
6311,0.44
4798,0.46
732,0.87
6285,0.6
6174,0.56
5900,0.52
6557,0.5
10140,0.55
3995,0.41
2941,0.99
8727,0.46
8683,0.43
8973,0.46
7974,0.7
4988,0.47
5505,0.32
3383,0.39
3648,0.48
7827,0.52
1690,1.0
9838,0.52
3557,0.48
8861,0.54
3967,0.7
7839,0.5
3271,0.41
7053,0.68
2509,1.0
9855,0.49
7622,0.61
8531,0.39
8745,0.48
9957,0.72
10038,0.49
8150,0.51
1209,1.0
5823,0.62
5023,0.72
9720,0.22
10062,0.47
1657,1.0
4489,0.59
10535,0.5
939,1.0
2924,0.97
1580,0.99
6157,0.28
3639,0.42
5521,0.36
1968,1.0
8949,0.58
8739,0.38
2378,0.98
1601,0.99
7740,0.41
390,0.99
4043,0.38
9111,0.37
5198,0.48
3322,0.55
6037,0.54
4419,0.57
1367,0.99
9774,0.4
6490,0.48
1609,1.0
4534,0.4
6716,0.35
9228,0.34
4606,0.55
692,1.0
5271,0.6
4427,0.35
1448,0.87
9660,0.57
5506,0.27
6182,0.28
192,0.81
1085,1.0
4472,0.66
5443,0.29
8716,0.39
3476,0.35
1666,0.99
1972,1.0
5841,0.37
10354,0.44
9194,0.53
9449,0.57
907,1.0
8857,0.52
1590,1.0
10903,0.47
1083,1.0
5350,0.53
2735,1.0
8542,0.56
10217,0.62
2511,1.0
10927,0.39
6834,0.37
9839,0.73
7387,0.54
1032,1.0
4612,0.34
9616,0.29
9835,0.57
1447,1.0
10326,0.33
10664,0.38
2017,1.0
1520,0.97
6467,0.22
8062,0.5
3602,0.38
6977,0.49
1635,0.99
10513,0.5
3795,0.49
8729,0.53
3421,0.48
2381,0.86
6527,0.5
2118,1.0
10695,0.63
2415,0.99
4781,0.34
7068,0.42
1881,1.0
2994,0.99
6360,0.28
1311,0.99
2466,1.0
3046,0.81
6711,0.29
4586,0.42
9484,0.62
6707,0.44
10916,0.55
5438,0.4
2037,0.71
9068,0.36
3664,0.49
5966,0.45
5883,0.38
3610,0.43
3316,0.44
3785,0.3
10694,0.37
6416,0.36
4350,0.39
2104,0.79
4822,0.22
5432,0.37
2730,0.99
5984,0.35
10860,0.61
3895,0.64
8435,0.37
6428,0.49
9076,0.32
505,1.0
4755,0.4
10208,0.63
5691,0.3
4115,0.5
7479,0.46
3189,0.54
4685,0.39
6787,0.44
3604,0.49
7735,0.4
6658,0.26
6640,0.28
3520,0.48
9539,0.51
8473,0.44
9675,0.56
6919,0.54
7514,0.39
2462,1.0
4952,0.4
10487,0.71
2780,0.99
9900,0.48
1960,1.0
9510,0.14
1205,1.0
1319,1.0
3641,0.52
7568,0.67
10015,0.46
5531,0.28
2525,1.0
4284,0.34
9850,0.45
2334,0.99
10491,0.33
3846,0.25
1943,1.0
536,0.99
556,0.83
7540,0.58
10373,0.28
6264,0.61
6148,0.56
1654,1.0
8050,0.39
2541,0.78
5180,0.43
1151,1.0
9910,0.46
9930,0.55
8232,0.43
10567,0.56
5886,0.56
71,0.87
9701,0.34
5866,0.41
7822,0.36
4100,0.57
3496,0.45
4475,0.45
2763,0.99
8773,0.4
9781,0.37
5347,0.5
10093,0.36
10735,0.41
142,1.0
3327,0.49
6869,0.44
5615,0.55
7086,0.51
8956,0.42
9282,0.31
1948,1.0
7778,0.26
4671,0.57
1675,0.99
6812,0.5
2977,1.0
5492,0.44
7394,0.45
978,1.0
8213,0.54
4183,0.36
10941,0.55
4694,0.4
6656,0.43
1810,0.98
1944,1.0
4725,0.33
6205,0.41
3757,0.53
1119,0.99
8598,0.42
5862,0.44
10563,0.48
4208,0.42
7785,0.46
3202,0.47
2051,1.0
8770,0.47
5743,0.46
8036,0.47
4488,0.42
9372,0.59
10836,0.61
5162,0.67
7027,0.44
1955,1.0
3463,0.22
10799,0.38
5387,0.55
2306,0.99
5212,0.43
2163,0.99
2809,0.99
374,1.0
4304,0.31
4680,0.52
897,0.99
7884,0.41
10450,0.49
6948,0.36
4486,0.48
10058,0.49
272,0.98
4490,0.41
10772,0.36
6561,0.62
7311,0.47
6012,0.38
9283,0.55
10693,0.27
3193,0.55
6565,0.25
375,1.0
583,0.99
1848,0.99
1799,1.0
5017,0.49
3567,0.66
380,1.0
3278,0.64
9118,0.28
5757,0.32
4234,0.42
8792,0.53
9240,0.34
10227,0.5
498,1.0
8331,0.44
7502,0.46
10819,0.49
9964,0.45
8321,0.38
2395,0.99
6007,0.57
6453,0.52
2896,1.0
