ID,predict
53608,0.85
51055,0.78
52573,0.03
50458,0.31
52272,0.26
52072,0.72
50973,0.33
50553,0.12
53135,0.1
53835,0.13
51843,0.12
54145,0.31
53878,0.32
54216,0.19
51728,0.3
52863,0.14
50760,0.36
50823,0.4
53928,0.8
52683,0.56
50200,0.24
52984,0.06
50747,0.13
54128,0.06
52001,0.8
50276,0.42
52651,0.73
53535,0.06
52387,0.4
52884,0.95
53205,0.3
52873,0.43
52376,0.46
51950,0.49
51650,0.81
53901,0.12
51919,0.19
50065,0.03
52885,0.29
51413,0.18
52768,0.47
51375,0.13
54157,0.28
53328,0.07
53362,0.07
52202,0.02
50640,0.1
52298,0.48
53477,0.07
50078,0.24
51998,0.15
52336,0.13
52654,0.19
53341,0.1
53868,0.74
52945,0.18
52411,0.1
52222,0.13
51813,0.1
50175,0.38
51744,0.22
53521,0.82
51261,0.08
51619,0.01
51479,0.21
52020,0.14
53306,0.1
53013,0.65
50117,0.18
51992,0.48
54233,0.93
51709,0.66
50930,0.21
50637,0.29
52333,0.38
51627,0.13
53524,0.11
50167,0.03
50330,0.61
53678,0.07
53581,0.87
50243,0.17
50237,0.23
53032,0.7
50235,0.09
50012,0.15
53264,0.44
50729,0.1
53195,0.27
50069,0.49
52091,0.44
50697,0.12
51477,0.05
52262,0.56
53822,0.13
53533,0.78
52983,0.43
50777,0.24
53630,0.2
52743,0.26
52584,0.57
51428,0.25
54194,0.1
52849,0.59
52839,0.73
52867,0.05
53043,0.49
52266,0.13
52478,0.4
51336,0.96
52840,0.28
51997,0.06
53976,0.39
50670,0.11
50370,0.08
50921,0.03
50983,0.33
51456,0.34
53104,0.91
50594,0.26
52201,0.14
52992,0.01
50240,0.08
50014,0.11
52583,0.2
52625,0.2
51357,0.2
50080,0.12
50521,0.06
51886,0.27
52367,0.05
52917,0.17
53378,0.07
50779,0.08
52352,0.22
50021,0.44
50726,0.2
52679,0.02
50389,0.21
50905,0.05
50409,0.38
52473,0.17
52089,0.09
50522,0.17
50603,0.67
53796,0.04
53167,0.13
53351,0.1
53680,0.86
53273,0.72
52913,0.2
50098,0.16
53479,0.14
50804,0.37
50074,0.76
53635,0.0
50189,0.83
53138,0.39
53786,0.58
50268,0.1
53688,0.48
51962,0.13
53639,0.24
53792,0.31
52631,0.61
50129,0.15
52712,0.13
50432,0.48
53221,0.31
53474,0.49
54232,0.38
50151,0.21
52516,0.82
53019,0.04
52510,0.54
50252,0.05
53354,0.38
50448,0.89
52796,0.11
50641,0.28
52189,0.12
53588,0.74
53324,0.33
51809,0.15
50258,0.81
54271,0.22
52785,0.2
50026,0.46
51529,0.07
51636,0.42
52050,0.36
52419,0.28
53228,0.72
52425,0.1
53470,0.24
52139,0.1
50471,0.31
52374,0.91
50136,0.15
51736,0.36
52638,0.14
51458,0.12
51027,0.33
51870,0.75
50960,0.72
52212,0.02
53337,0.23
51421,0.24
51740,0.05
52988,0.47
51551,0.07
51574,0.61
52285,0.1
51984,0.93
52735,0.81
52037,0.08
51522,0.89
52383,0.47
53724,0.58
52435,0.08
51506,0.18
53863,0.75
53212,0.37
50955,0.4
51646,0.1
50769,0.12
50675,0.44
54180,0.29
50174,0.65
52475,0.14
52472,0.29
52312,0.02
51007,0.22
52287,0.32
52334,0.2
50354,0.11
52462,0.03
52731,0.0
53106,0.12
52469,0.64
53076,0.32
50177,0.22
50028,0.55
51856,0.13
53294,0.62
50394,0.58
50791,0.03
51325,0.19
52366,0.41
50372,0.34
51474,0.16
54117,0.03
50413,0.62
51471,0.06
52079,0.05
51553,0.63
52207,0.07
53764,0.08
50806,0.36
52853,0.19
53938,0.55
50353,0.33
52097,0.09
52780,0.76
50390,0.13
53988,0.21
53910,0.96
52128,0.95
53569,0.12
53007,0.1
54039,0.48
52755,0.14
52545,0.41
50342,0.17
52793,0.49
52238,0.2
50782,0.88
51376,0.82
51520,0.06
53075,0.09
51600,0.12
53834,0.15
53964,0.14
51767,0.07
51481,0.07
52998,0.37
52217,0.62
53890,0.03
54196,0.06
53749,0.2
52076,0.59
54197,0.04
52307,0.48
53787,0.42
53805,0.46
51806,0.23
52795,0.73
50256,0.13
51457,0.47
53506,0.13
52765,0.02
52461,0.17
53081,0.04
54086,0.04
52554,0.16
51764,0.1
53689,0.34
53653,0.83
53401,0.32
53402,0.4
50395,0.36
50326,0.11
51830,0.07
52574,0.21
53670,0.47
52802,0.09
51045,0.05
51836,0.51
50694,0.1
52152,0.02
52778,0.08
53770,0.28
50455,0.89
54001,0.11
53067,0.66
52400,0.92
53799,0.35
50962,0.09
50657,0.12
50171,0.4
50035,0.14
52200,0.15
51700,0.31
53259,0.45
51955,0.15
52414,0.18
54195,0.03
54276,0.25
54079,0.16
52979,0.07
52621,0.04
54256,0.02
50901,0.12
50862,0.16
52528,0.74
53016,0.31
50083,0.11
50128,0.01
51496,0.67
51860,0.69
53311,0.18
54125,0.16
50503,0.88
54142,0.25
51849,0.43
50757,0.47
53726,0.07
53211,0.05
51148,0.24
50677,0.12
52512,0.29
51615,0.15
50357,0.42
53691,0.39
54132,0.23
52492,0.34
52664,0.77
50125,0.54
50306,0.13
50746,0.07
52858,0.09
52481,0.75
50216,0.26
53087,0.17
52669,0.18
53386,0.0
50662,0.45
50508,0.09
51989,0.9
51005,0.17
50311,0.21
51450,0.06
