ID,predict
53608,0.82
51055,0.69
52573,0.0
50458,0.25
52272,0.27
52072,0.76
50973,0.32
50553,0.09
53135,0.15
53835,0.16
51843,0.07
54145,0.36
53878,0.3
54216,0.11
51728,0.3
52863,0.17
50760,0.38
50823,0.42
53928,0.8
52683,0.56
50200,0.21
52984,0.07
50747,0.15
54128,0.14
52001,0.8
50276,0.33
52651,0.76
53535,0.08
52387,0.39
52884,0.97
53205,0.27
52873,0.37
52376,0.53
51950,0.47
51650,0.77
53901,0.11
51919,0.12
50065,0.01
52885,0.44
51413,0.21
52768,0.43
51375,0.14
54157,0.27
53328,0.16
53362,0.07
52202,0.03
50640,0.11
52298,0.47
53477,0.05
50078,0.29
51998,0.16
52336,0.09
52654,0.18
53341,0.13
53868,0.81
52945,0.15
52411,0.16
52222,0.11
51813,0.11
50175,0.36
51744,0.23
53521,0.8
51261,0.06
51619,0.01
51479,0.24
52020,0.11
53306,0.09
53013,0.73
50117,0.21
51992,0.39
54233,0.9
51709,0.66
50930,0.11
50637,0.31
52333,0.36
51627,0.18
53524,0.09
50167,0.04
50330,0.52
53678,0.1
53581,0.84
50243,0.17
50237,0.21
53032,0.73
50235,0.17
50012,0.11
53264,0.58
50729,0.1
53195,0.14
50069,0.52
52091,0.37
50697,0.15
51477,0.06
52262,0.73
53822,0.17
53533,0.83
52983,0.45
50777,0.21
53630,0.27
52743,0.31
52584,0.6
51428,0.37
54194,0.02
52849,0.72
52839,0.68
52867,0.07
53043,0.39
52266,0.21
52478,0.43
51336,0.85
52840,0.24
51997,0.06
53976,0.3
50670,0.18
50370,0.14
50921,0.08
50983,0.35
51456,0.53
53104,0.84
50594,0.47
52201,0.2
52992,0.0
50240,0.2
50014,0.09
52583,0.21
52625,0.23
51357,0.27
50080,0.07
50521,0.09
51886,0.33
52367,0.1
52917,0.14
53378,0.12
50779,0.12
52352,0.32
50021,0.52
50726,0.14
52679,0.01
50389,0.26
50905,0.04
50409,0.38
52473,0.23
52089,0.15
50522,0.1
50603,0.64
53796,0.03
53167,0.13
53351,0.08
53680,0.94
53273,0.72
52913,0.18
50098,0.19
53479,0.16
50804,0.4
50074,0.73
53635,0.0
50189,0.84
53138,0.41
53786,0.58
50268,0.07
53688,0.38
51962,0.22
53639,0.21
53792,0.3
52631,0.49
50129,0.16
52712,0.13
50432,0.42
53221,0.24
53474,0.52
54232,0.44
50151,0.19
52516,0.73
53019,0.07
52510,0.49
50252,0.01
53354,0.42
50448,0.88
52796,0.12
50641,0.33
52189,0.18
53588,0.71
53324,0.28
51809,0.21
50258,0.88
54271,0.18
52785,0.19
50026,0.4
51529,0.11
51636,0.38
52050,0.39
52419,0.23
53228,0.84
52425,0.16
53470,0.3
52139,0.15
50471,0.34
52374,0.93
50136,0.15
51736,0.33
52638,0.12
51458,0.14
51027,0.33
51870,0.74
50960,0.71
52212,0.03
53337,0.11
51421,0.24
51740,0.05
52988,0.37
51551,0.08
51574,0.57
52285,0.14
51984,0.86
52735,0.79
52037,0.08
51522,0.88
52383,0.44
53724,0.56
52435,0.06
51506,0.13
53863,0.76
53212,0.29
50955,0.52
51646,0.08
50769,0.24
50675,0.27
54180,0.27
50174,0.63
52475,0.16
52472,0.31
52312,0.0
51007,0.17
52287,0.4
52334,0.14
50354,0.13
52462,0.03
52731,0.0
53106,0.1
52469,0.71
53076,0.34
50177,0.18
50028,0.55
51856,0.1
53294,0.64
50394,0.59
50791,0.04
51325,0.22
52366,0.54
50372,0.34
51474,0.15
54117,0.09
50413,0.6
51471,0.09
52079,0.04
51553,0.64
52207,0.07
53764,0.07
50806,0.38
52853,0.23
53938,0.5
50353,0.33
52097,0.1
52780,0.84
50390,0.15
53988,0.15
53910,0.94
52128,0.92
53569,0.09
53007,0.15
54039,0.39
52755,0.18
52545,0.37
50342,0.16
52793,0.54
52238,0.1
50782,0.96
51376,0.82
51520,0.05
53075,0.1
51600,0.16
53834,0.27
53964,0.09
51767,0.05
51481,0.1
52998,0.46
52217,0.65
53890,0.02
54196,0.1
53749,0.21
52076,0.58
54197,0.02
52307,0.46
53787,0.45
53805,0.52
51806,0.23
52795,0.73
50256,0.17
51457,0.44
53506,0.13
52765,0.04
52461,0.2
53081,0.05
54086,0.02
52554,0.17
51764,0.18
53689,0.3
53653,0.72
53401,0.26
53402,0.38
50395,0.3
50326,0.13
51830,0.1
52574,0.19
53670,0.44
52802,0.04
51045,0.15
51836,0.46
50694,0.08
52152,0.0
52778,0.1
53770,0.29
50455,0.89
54001,0.13
53067,0.75
52400,0.9
53799,0.38
50962,0.13
50657,0.13
50171,0.37
50035,0.12
52200,0.24
51700,0.25
53259,0.44
51955,0.15
52414,0.17
54195,0.03
54276,0.2
54079,0.13
52979,0.11
52621,0.04
54256,0.02
50901,0.22
50862,0.08
52528,0.76
53016,0.34
50083,0.14
50128,0.0
51496,0.65
51860,0.74
53311,0.2
54125,0.14
50503,0.91
54142,0.28
51849,0.39
50757,0.48
53726,0.03
53211,0.05
51148,0.2
50677,0.18
52512,0.26
51615,0.14
50357,0.47
53691,0.32
54132,0.34
52492,0.42
52664,0.69
50125,0.67
50306,0.13
50746,0.07
52858,0.19
52481,0.74
50216,0.23
53087,0.13
52669,0.17
53386,0.01
50662,0.47
50508,0.07
51989,0.85
51005,0.18
50311,0.18
51450,0.03
50579,0.39
52130,0.13
51125,0.75
51894,0.77
51270,0.11
50060,0.77
50343,0.67
52228,0.18
51406,0.43
51340,0.14
54242,0.19
51787,0.54
50481,0.28
51278,0.22
50736,0.26
50964,0.03
52105,0.22
53892,0.2
51657,0.62
52729,0.76
53721,0.54
53307,0.51
52122,0.22
50447,0.24
53420,0.68
52167,0.63
51277,0.21
53643,0.69
53975,0.2
51290,0.31
51315,0.34
53206,0.77
52586,0.14
54234,0.29
54124,0.23
51697,0.32
50856,0.22
52980,0.82
53489,0.13
53000,0.21
52997,0.02
50750,0.3
52301,0.05
53141,0.48
53573,0.08
51114,0.01
51648,0.11
52415,0.99
51000,0.08
50005,0.18
54249,0.58
51300,0.72
50365,0.07
53544,0.96
51069,0.51
53849,0.35
53158,0.12
52094,0.03
53502,0.13
50690,0.6
50564,0.05
50885,0.12
52544,0.46
52265,0.02
53086,0.47
50981,0.06
52368,0.16
51305,0.1
53695,0.67
53657,0.66
52423,0.61
54008,0.08
50576,0.09
51225,0.52
52017,0.12
50975,0.51
50162,0.23
50077,0.16
53500,0.36
52294,0.54
53698,0.39
53672,0.42
50081,0.61
52320,0.07
51263,0.0
51347,0.26
53098,0.23
54053,0.79
52790,0.27
52646,0.17
53699,0.31
52871,0.08
54085,0.38
53117,0.13
51053,0.09
51779,0.88
53031,0.44
52748,0.89
51524,0.52
51158,0.74
51418,0.04
50027,0.23
51085,0.21
50452,0.24
50255,0.94
51986,0.69
51244,0.06
52026,0.25
53752,0.5
53166,0.54
53345,0.55
53139,0.11
50214,0.31
52681,0.09
54057,0.28
50199,0.56
50246,0.91
53734,0.38
50857,0.21
50463,0.18
54041,0.25
54058,0.08
51569,0.18
51649,0.56
54209,0.15
54007,0.61
50836,0.32
52699,0.25
50164,0.17
50321,0.09
51067,0.31
50610,0.47
50514,0.66
52362,0.13
50251,0.67
51025,0.8
50623,0.08
51572,0.2
50632,0.16
52650,0.14
50988,0.11
53916,0.12
52652,0.77
51397,0.1
53659,0.32
51957,0.04
52899,0.11
51472,0.78
50263,0.24
50018,0.7
53948,0.43
53967,0.35
51250,0.09
50100,0.73
51865,0.18
51123,0.2
50376,0.48
50420,0.64
50611,0.07
51100,0.39
50138,0.18
50995,0.19
50584,0.16
52684,0.42
53806,0.1
54245,0.06
50950,0.18
50896,0.91
52628,0.35
51021,0.14
50883,0.12
53700,0.17
53914,0.15
50501,0.29
52317,0.39
50215,0.13
51750,0.17
52068,0.16
52064,0.23
54139,0.02
53953,0.06
50470,0.1
52188,0.95
50556,0.18
50768,0.34
50972,0.56
53045,0.12
51431,0.14
52235,0.11
53077,0.12
50329,0.23
51172,0.79
53154,0.17
54059,0.24
52974,0.15
51207,0.89
53282,0.05
50325,0.59
