ID,predict
53608,0.79
51055,0.71
52573,0.01
50458,0.21
52272,0.35
52072,0.7
50973,0.31
50553,0.03
53135,0.14
53835,0.31
51843,0.03
54145,0.38
53878,0.23
54216,0.22
51728,0.33
52863,0.16
50760,0.39
50823,0.44
53928,0.79
52683,0.61
50200,0.2
52984,0.06
50747,0.2
54128,0.16
52001,0.85
50276,0.4
52651,0.72
53535,0.05
52387,0.31
52884,0.96
53205,0.18
52873,0.43
52376,0.41
51950,0.57
51650,0.76
53901,0.1
51919,0.14
50065,0.0
52885,0.31
51413,0.15
52768,0.5
51375,0.27
54157,0.26
53328,0.16
53362,0.07
52202,0.05
50640,0.15
52298,0.52
53477,0.09
50078,0.26
51998,0.19
52336,0.19
52654,0.14
53341,0.14
53868,0.81
52945,0.1
52411,0.12
52222,0.19
51813,0.07
50175,0.38
51744,0.19
53521,0.77
51261,0.05
51619,0.02
51479,0.28
52020,0.19
53306,0.14
53013,0.68
50117,0.2
51992,0.39
54233,0.92
51709,0.72
50930,0.27
50637,0.28
52333,0.41
51627,0.08
53524,0.09
50167,0.09
50330,0.6
53678,0.05
53581,0.89
50243,0.23
50237,0.24
53032,0.63
50235,0.11
50012,0.14
53264,0.44
50729,0.18
53195,0.24
50069,0.58
52091,0.39
50697,0.12
51477,0.08
52262,0.52
53822,0.22
53533,0.87
52983,0.51
50777,0.19
53630,0.13
52743,0.29
52584,0.66
51428,0.34
54194,0.11
52849,0.67
52839,0.72
52867,0.09
53043,0.43
52266,0.1
52478,0.44
51336,0.94
52840,0.33
51997,0.14
53976,0.28
50670,0.17
50370,0.19
50921,0.08
50983,0.34
51456,0.44
53104,0.86
50594,0.33
52201,0.26
52992,0.0
50240,0.11
50014,0.14
52583,0.25
52625,0.23
51357,0.23
50080,0.14
50521,0.04
51886,0.29
52367,0.1
52917,0.1
53378,0.13
50779,0.07
52352,0.34
50021,0.53
50726,0.13
52679,0.02
50389,0.24
50905,0.09
50409,0.38
52473,0.25
52089,0.07
50522,0.1
50603,0.66
53796,0.02
53167,0.09
53351,0.14
53680,0.79
53273,0.71
52913,0.18
50098,0.13
53479,0.14
50804,0.42
50074,0.78
53635,0.0
50189,0.84
53138,0.41
53786,0.45
50268,0.08
53688,0.42
51962,0.15
53639,0.26
53792,0.43
52631,0.51
50129,0.15
52712,0.16
50432,0.49
53221,0.28
53474,0.5
54232,0.39
50151,0.32
52516,0.75
53019,0.03
52510,0.55
50252,0.01
53354,0.45
50448,0.9
52796,0.07
50641,0.25
52189,0.14
53588,0.74
53324,0.3
51809,0.19
50258,0.85
54271,0.21
52785,0.21
50026,0.51
51529,0.17
51636,0.52
52050,0.37
52419,0.22
53228,0.75
52425,0.12
53470,0.17
52139,0.14
50471,0.22
52374,0.89
50136,0.15
51736,0.49
52638,0.15
51458,0.11
51027,0.39
51870,0.72
50960,0.78
52212,0.06
53337,0.12
51421,0.23
51740,0.08
52988,0.44
51551,0.09
51574,0.47
52285,0.07
51984,0.89
52735,0.73
52037,0.08
51522,0.84
52383,0.39
53724,0.54
52435,0.1
51506,0.12
53863,0.68
53212,0.31
50955,0.54
51646,0.14
50769,0.13
50675,0.35
54180,0.24
50174,0.71
52475,0.12
52472,0.38
52312,0.01
51007,0.15
52287,0.31
52334,0.16
50354,0.12
52462,0.02
52731,0.0
53106,0.16
52469,0.73
53076,0.27
50177,0.27
50028,0.52
51856,0.07
53294,0.62
50394,0.56
50791,0.01
51325,0.16
52366,0.45
50372,0.33
51474,0.07
54117,0.08
50413,0.68
51471,0.13
52079,0.0
51553,0.68
52207,0.07
53764,0.09
50806,0.32
52853,0.11
53938,0.5
50353,0.34
52097,0.11
52780,0.78
50390,0.22
53988,0.25
53910,0.92
52128,0.91
53569,0.15
53007,0.1
54039,0.42
52755,0.17
52545,0.27
50342,0.21
52793,0.54
52238,0.21
50782,0.92
51376,0.83
51520,0.04
53075,0.11
51600,0.2
53834,0.16
53964,0.1
51767,0.09
51481,0.06
52998,0.38
52217,0.63
53890,0.03
54196,0.05
53749,0.21
52076,0.58
54197,0.05
52307,0.51
53787,0.45
53805,0.51
51806,0.24
52795,0.69
50256,0.12
51457,0.34
53506,0.14
52765,0.03
52461,0.14
53081,0.08
54086,0.0
52554,0.17
51764,0.14
53689,0.39
53653,0.82
53401,0.29
53402,0.4
50395,0.29
50326,0.16
51830,0.08
52574,0.17
53670,0.39
52802,0.08
51045,0.05
