id,predict
47472,0.06
36841,0.42
3135,0.2
65218,0.04
1847,0.03
50001,0.02
32126,0.17
19675,0.06
29933,0.04
55351,0.21
35293,0.35
65473,0.01
2182,0.37
11933,0.37
56476,0.02
40471,0.0
2849,0.05
43492,0.05
14688,0.03
47037,0.13
49762,0.0
59737,0.14
28378,0.27
65453,0.13
21762,0.04
52800,0.01
10659,0.03
38047,0.17
67318,0.16
67210,0.01
43090,0.22
42460,0.08
13997,0.02
9143,0.0
5103,0.03
15102,0.41
62439,0.02
70058,0.19
19735,0.07
59126,0.03
5927,0.03
32503,0.33
40702,0.2
26604,0.0
42503,0.01
68994,0.13
30102,0.04
67466,0.18
67602,0.01
70752,0.04
56324,0.07
31703,0.12
36710,0.18
2982,0.1
42251,0.43
30677,0.05
39375,0.0
52034,0.01
36007,0.0
5581,0.01
66955,0.27
46343,0.42
54827,0.24
44799,0.01
12469,0.0
10541,0.08
46210,0.16
12557,0.01
4959,0.03
54065,0.0
4297,0.32
4057,0.19
51254,0.18
1552,0.22
61365,0.06
66638,0.19
65256,0.03
47348,0.08
63491,0.21
72386,0.0
28261,0.29
59906,0.01
60744,0.2
51532,0.05
6529,0.0
60464,0.05
41238,0.0
29873,0.07
11861,0.16
23968,0.28
69768,0.06
36338,0.08
43734,0.02
2326,0.25
18888,0.0
68438,0.03
51746,0.02
31092,0.0
20165,0.32
13960,0.02
68843,0.02
924,0.03
29470,0.05
4651,0.22
65130,0.04
56995,0.35
15990,0.24
8723,0.0
65481,0.03
57953,0.04
44628,0.0
71297,0.39
53954,0.02
6369,0.14
31454,0.0
44927,0.02
54695,0.34
51554,0.07
19199,0.32
210,0.27
51959,0.05
29915,0.07
7047,0.03
69435,0.03
52282,0.03
6793,0.02
12064,0.1
71061,0.06
2550,0.01
559,0.01
61245,0.12
39129,0.02
14517,0.0
52080,0.0
51916,0.04
51823,0.23
34567,0.45
52549,0.04
14387,0.04
57968,0.06
43028,0.15
26154,0.04
66080,0.07
62914,0.08
542,0.05
31590,0.02
49627,0.04
12396,0.0
29095,0.26
1213,0.01
47356,0.03
17175,0.03
59540,0.0
37640,0.21
2458,0.25
5723,0.02
47848,0.04
23543,0.02
46093,0.02
6264,0.02
30328,0.18
51149,0.23
68003,0.11
21238,0.01
40213,0.01
62507,0.02
21346,0.03
67773,0.04
46314,0.03
37053,0.01
41652,0.02
45965,0.04
12228,0.09
28904,0.31
40899,0.39
42647,0.15
33723,0.06
72824,0.02
21408,0.01
11280,0.0
33562,0.18
24218,0.26
20256,0.01
30145,0.07
61465,0.04
66419,0.02
56567,0.05
70874,0.36
57254,0.02
48017,0.02
3606,0.06
30379,0.13
31481,0.06
1151,0.14
67052,0.0
24066,0.07
11999,0.13
45787,0.07
20185,0.17
48989,0.01
52342,0.03
17198,0.02
8410,0.06
28348,0.05
12175,0.03
26267,0.43
71222,0.38
39373,0.45
7700,0.02
59945,0.01
712,0.43
65407,0.18
65277,0.36
54437,0.23
13365,0.05
60159,0.02
70845,0.29
65388,0.02
51958,0.12
44862,0.05
5799,0.2
58101,0.17
52089,0.0
6295,0.08
72020,0.25
48871,0.09
2218,0.05
69249,0.05
23410,0.18
39105,0.18
9170,0.2
71044,0.04
46136,0.03
44426,0.0
7293,0.07
2019,0.01
49179,0.06
62075,0.0
14491,0.02
52668,0.0
36155,0.06
47345,0.04
5511,0.17
48836,0.06
10826,0.05
65998,0.04
45538,0.02
70230,0.0
27572,0.01
3429,0.04
5074,0.04
29453,0.03
31840,0.05
68020,0.14
55137,0.01
12686,0.02
10238,0.27
17515,0.04
56286,0.21
18108,0.02
12117,0.04
43424,0.33
23488,0.39
60899,0.01
41175,0.03
9923,0.09
8920,0.07
55455,0.02
59642,0.02
53924,0.03
57598,0.16
2291,0.5
44962,0.15
954,0.02
10548,0.11
60491,0.42
34257,0.03
18937,0.26
49196,0.0
50931,0.35
36896,0.02
12618,0.51
18352,0.04
22052,0.35
70654,0.02
5563,0.28
59027,0.04
7273,0.11
40242,0.03
48472,0.02
60602,0.06
13111,0.31
70428,0.02
29934,0.01
48843,0.03
44224,0.01
51894,0.12
31857,0.35
4702,0.09
1261,0.03
3591,0.17
21209,0.04
53695,0.12
7953,0.01
40842,0.0
22284,0.01
40144,0.01
36909,0.2
45395,0.01
36857,0.28
354,0.15
70992,0.04
28559,0.05
19805,0.1
63323,0.09
65766,0.02
6372,0.0
62233,0.24
