ID,predict
780,1.0
7059,0.49
3271,0.33
6244,0.38
1606,1.0
4713,0.31
2962,1.0
3385,0.32
441,1.0
5383,0.28
3784,0.5
831,0.99
1017,1.0
4283,0.4
10252,0.48
5791,0.56
1584,1.0
5053,0.42
19,1.0
3749,0.31
1306,0.85
5688,0.48
1042,0.99
10254,0.4
53,1.0
6267,0.51
3268,0.37
7962,0.62
5477,0.48
2084,1.0
6833,0.6
4134,0.53
1344,0.93
1364,0.98
10991,0.54
9536,0.33
6873,0.47
884,0.87
5578,0.45
7855,0.34
6653,0.2
3975,0.45
8554,0.59
7100,0.45
3337,0.28
7828,0.52
3649,0.38
7034,0.42
9473,0.36
2879,1.0
6678,0.48
2327,0.99
6763,0.41
9393,0.46
8520,0.63
2612,0.99
2731,1.0
10459,0.71
9630,0.42
2187,0.97
1157,1.0
682,0.99
7683,0.56
6761,0.34
9956,0.24
2315,0.98
2842,0.99
1056,1.0
3583,0.54
8250,0.36
9890,0.39
3701,0.48
9578,0.59
2554,1.0
8675,0.56
4618,0.31
9545,0.52
3632,0.26
2504,0.98
4297,0.67
6888,0.62
2797,1.0
620,0.98
9603,0.53
69,1.0
8724,0.29
2442,1.0
9302,0.56
912,0.88
1810,0.99
10166,0.44
63,1.0
632,0.98
3853,0.51
3318,0.53
3139,0.42
8760,0.42
1007,0.9
6910,0.51
10642,0.46
5832,0.48
1962,1.0
10053,0.51
3159,0.61
1509,1.0
1677,1.0
7021,0.09
5518,0.58
8680,0.24
508,1.0
8797,0.48
6947,0.28
3007,1.0
7266,0.5
4628,0.4
5253,0.53
3738,0.42
7920,0.47
8343,0.45
6123,0.41
5093,0.43
96,0.99
3366,0.59
1107,1.0
9349,0.51
3610,0.38
4293,0.46
6003,0.61
8790,0.28
6542,0.34
4260,0.46
4683,0.61
6663,0.57
1298,1.0
997,1.0
5839,0.23
8778,0.63
5959,0.38
7056,0.38
3459,0.47
5244,0.3
9751,0.45
6072,0.35
6273,0.24
7344,0.42
4177,0.35
5647,0.48
2166,0.98
8911,0.32
4739,0.53
1196,1.0
5012,0.52
1393,1.0
4751,0.38
2292,0.8
6370,0.57
3886,0.54
10655,0.57
640,0.82
8650,0.45
8670,0.36
4205,0.5
7279,0.48
6945,0.34
3608,0.27
4631,0.45
5818,0.59
3339,0.38
7231,0.35
9445,0.64
4906,0.53
4401,0.41
2246,1.0
4520,0.48
277,1.0
2650,1.0
3409,0.51
6137,0.54
10184,0.45
7837,0.57
8158,0.39
3215,0.22
7600,0.62
2170,1.0
9825,0.27
9185,0.57
808,0.95
4423,0.3
3322,0.29
3997,0.5
9932,0.53
4883,0.36
2998,0.73
2389,1.0
4462,0.35
10070,0.44
2269,1.0
8227,0.55
3201,0.54
9068,0.29
1998,1.0
1871,1.0
10012,0.36
3697,0.52
4017,0.66
160,0.99
10833,0.42
735,1.0
3344,0.32
10965,0.45
10366,0.28
5846,0.53
10011,0.43
4635,0.52
3263,0.59
2066,0.92
1016,1.0
2818,0.77
6659,0.46
4296,0.77
8853,0.41
7566,0.3
2190,0.99
1826,0.95
2808,1.0
7309,0.49
1976,1.0
5967,0.32
10080,0.42
425,1.0
3338,0.44
7771,0.59
1355,0.89
1563,1.0
8114,0.47
10597,0.3
9017,0.58
10558,0.43
5020,0.57
7800,0.43
6835,0.5
4995,0.29
6508,0.62
10369,0.5
928,1.0
10719,0.53
7592,0.36
3304,0.53
546,0.99
4619,0.4
5230,0.47
1327,0.99
2186,1.0
1026,0.73
9597,0.46
668,0.97
10055,0.74
3443,0.41
3276,0.4
4929,0.52
4888,0.62
3977,0.47
6111,0.52
4696,0.26
1645,0.96
2993,0.99
5527,0.67
2532,0.99
2086,1.0
1561,1.0
9348,0.19
4282,0.38
2034,1.0
2599,1.0
2175,0.99
3230,0.38
9530,0.24
967,0.99
6905,0.26
9414,0.4
3578,0.63
9368,0.43
9255,0.29
7167,0.32
2810,0.82
7579,0.27
10793,0.59
7842,0.55
10296,0.55
2783,0.99
3211,0.63
7701,0.31
667,0.98
7411,0.5
7525,0.42
502,1.0
6520,0.47
10567,0.63
3783,0.4
3286,0.41
2097,1.0
7706,0.48
8098,0.65
9731,0.5
7548,0.42
5548,0.43
9156,0.47
6825,0.51
9960,0.46
8152,0.36
9784,0.56
6149,0.51
7015,0.45
5009,0.28
7261,0.52
2948,1.0
7458,0.32
3949,0.38
1765,0.98
5575,0.33
4220,0.49
6328,0.39
8094,0.41
6493,0.7
2274,1.0
10875,0.33
194,0.92
7844,0.27
8688,0.36
1184,1.0
8891,0.55
9682,0.71
5608,0.35
1884,1.0
8751,0.44
8870,0.57
8887,0.54
4630,0.55
