ID,predict
53608,0.78
51055,0.81
52573,0.03
50458,0.18
52272,0.29
52072,0.66
50973,0.39
50553,0.06
53135,0.18
53835,0.27
51843,0.1
54145,0.44
53878,0.28
54216,0.2
51728,0.3
52863,0.13
50760,0.41
50823,0.42
53928,0.8
52683,0.59
50200,0.17
52984,0.03
50747,0.21
54128,0.17
52001,0.83
50276,0.32
52651,0.75
53535,0.1
52387,0.34
52884,0.99
53205,0.18
52873,0.37
52376,0.4
51950,0.44
51650,0.78
53901,0.18
51919,0.27
50065,0.01
52885,0.35
51413,0.16
52768,0.49
51375,0.17
54157,0.21
53328,0.14
53362,0.05
52202,0.02
50640,0.18
52298,0.45
53477,0.14
50078,0.22
51998,0.15
52336,0.15
52654,0.11
53341,0.12
53868,0.85
52945,0.17
52411,0.09
52222,0.14
51813,0.07
50175,0.31
51744,0.14
53521,0.8
51261,0.08
51619,0.02
51479,0.24
52020,0.14
53306,0.09
53013,0.67
50117,0.14
51992,0.32
54233,0.91
51709,0.72
50930,0.12
50637,0.27
52333,0.37
51627,0.11
53524,0.05
50167,0.08
50330,0.54
53678,0.11
53581,0.77
50243,0.22
50237,0.2
53032,0.69
50235,0.11
50012,0.19
53264,0.54
50729,0.17
53195,0.24
50069,0.54
52091,0.42
50697,0.13
51477,0.08
52262,0.54
53822,0.15
53533,0.75
52983,0.39
50777,0.18
53630,0.13
52743,0.22
52584,0.54
51428,0.32
54194,0.11
52849,0.62
52839,0.7
52867,0.13
53043,0.32
52266,0.1
52478,0.38
51336,0.98
52840,0.38
51997,0.07
53976,0.3
50670,0.16
50370,0.2
50921,0.06
50983,0.34
51456,0.48
53104,0.82
50594,0.36
52201,0.23
52992,0.0
50240,0.14
50014,0.03
52583,0.24
52625,0.13
51357,0.2
50080,0.12
50521,0.08
51886,0.26
52367,0.06
52917,0.13
53378,0.07
50779,0.08
52352,0.34
50021,0.5
50726,0.19
52679,0.01
50389,0.21
50905,0.04
50409,0.38
52473,0.16
52089,0.1
50522,0.19
50603,0.54
53796,0.01
53167,0.09
53351,0.17
53680,0.82
53273,0.68
52913,0.22
50098,0.11
53479,0.16
50804,0.43
50074,0.79
53635,0.01
50189,0.73
53138,0.46
53786,0.59
50268,0.04
53688,0.49
51962,0.15
53639,0.29
53792,0.33
52631,0.42
50129,0.1
52712,0.13
50432,0.39
53221,0.26
53474,0.47
54232,0.55
50151,0.25
52516,0.81
53019,0.05
52510,0.52
50252,0.02
53354,0.34
50448,0.93
52796,0.13
50641,0.31
52189,0.14
53588,0.77
53324,0.36
51809,0.12
50258,0.9
54271,0.16
52785,0.25
50026,0.46
51529,0.12
51636,0.38
52050,0.4
52419,0.2
53228,0.68
52425,0.09
53470,0.16
52139,0.18
50471,0.27
52374,0.84
50136,0.19
51736,0.39
52638,0.1
51458,0.09
51027,0.32
51870,0.65
50960,0.72
52212,0.08
53337,0.19
51421,0.24
51740,0.04
52988,0.36
51551,0.1
51574,0.5
52285,0.11
51984,0.9
52735,0.8
52037,0.09
51522,0.8
52383,0.54
53724,0.57
52435,0.13
51506,0.1
53863,0.77
53212,0.28
50955,0.38
51646,0.21
50769,0.09
50675,0.45
54180,0.27
50174,0.65
52475,0.12
52472,0.34
52312,0.0
51007,0.16
52287,0.32
52334,0.17
50354,0.18
52462,0.04
52731,0.05
53106,0.15
52469,0.66
53076,0.34
50177,0.29
50028,0.55
51856,0.12
53294,0.57
50394,0.6
50791,0.02
51325,0.25
52366,0.49
50372,0.31
51474,0.1
54117,0.06
50413,0.63
51471,0.12
