id,predict
47472,0.14
36841,0.29
3135,0.21
65218,0.03
1847,0.03
50001,0.0
32126,0.18
19675,0.03
29933,0.01
55351,0.15
35293,0.34
65473,0.03
2182,0.36
11933,0.35
56476,0.01
40471,0.04
2849,0.01
43492,0.04
14688,0.0
47037,0.18
49762,0.02
59737,0.16
28378,0.31
65453,0.27
21762,0.04
52800,0.01
10659,0.04
38047,0.21
67318,0.17
67210,0.01
43090,0.18
42460,0.06
13997,0.02
9143,0.01
5103,0.04
15102,0.35
62439,0.03
70058,0.21
19735,0.15
59126,0.0
5927,0.03
32503,0.31
40702,0.17
26604,0.01
42503,0.05
68994,0.03
30102,0.04
67466,0.16
67602,0.03
70752,0.02
56324,0.04
31703,0.11
36710,0.16
2982,0.13
42251,0.33
30677,0.04
39375,0.0
52034,0.0
36007,0.0
5581,0.02
66955,0.23
46343,0.33
54827,0.2
44799,0.01
12469,0.0
10541,0.09
46210,0.15
12557,0.02
4959,0.04
54065,0.0
4297,0.28
4057,0.15
51254,0.15
1552,0.06
61365,0.05
66638,0.19
65256,0.08
47348,0.13
63491,0.15
72386,0.01
28261,0.37
59906,0.0
60744,0.17
51532,0.05
6529,0.02
60464,0.06
41238,0.0
29873,0.11
11861,0.15
23968,0.21
69768,0.04
36338,0.1
43734,0.03
2326,0.27
18888,0.0
68438,0.02
51746,0.0
31092,0.0
20165,0.28
13960,0.03
68843,0.02
924,0.13
29470,0.02
4651,0.13
65130,0.02
56995,0.35
15990,0.17
8723,0.04
65481,0.05
57953,0.03
44628,0.0
71297,0.54
53954,0.02
6369,0.15
31454,0.0
44927,0.04
54695,0.19
51554,0.03
19199,0.28
210,0.2
51959,0.04
29915,0.07
7047,0.0
69435,0.04
52282,0.08
6793,0.05
12064,0.09
71061,0.05
2550,0.0
559,0.04
61245,0.09
39129,0.04
14517,0.08
52080,0.0
51916,0.03
51823,0.22
34567,0.42
52549,0.13
14387,0.05
57968,0.04
43028,0.18
26154,0.06
66080,0.03
62914,0.13
542,0.03
31590,0.02
49627,0.07
12396,0.0
29095,0.22
1213,0.0
47356,0.01
17175,0.03
59540,0.0
37640,0.21
2458,0.22
5723,0.01
47848,0.03
23543,0.01
46093,0.01
6264,0.0
30328,0.16
51149,0.19
68003,0.13
21238,0.0
40213,0.0
62507,0.07
21346,0.03
67773,0.02
46314,0.03
37053,0.01
41652,0.05
45965,0.12
12228,0.04
28904,0.17
40899,0.26
42647,0.13
33723,0.03
72824,0.03
21408,0.0
11280,0.0
33562,0.15
24218,0.27
20256,0.01
30145,0.15
61465,0.02
66419,0.01
56567,0.05
70874,0.26
57254,0.11
48017,0.05
3606,0.04
30379,0.11
31481,0.04
1151,0.04
67052,0.0
24066,0.04
11999,0.21
45787,0.03
20185,0.15
48989,0.04
52342,0.0
17198,0.06
8410,0.06
28348,0.02
12175,0.06
26267,0.28
71222,0.24
39373,0.42
7700,0.04
59945,0.01
712,0.41
65407,0.18
65277,0.31
54437,0.13
13365,0.08
60159,0.02
70845,0.13
65388,0.01
51958,0.21
44862,0.02
5799,0.21
58101,0.2
52089,0.0
6295,0.09
72020,0.25
48871,0.08
2218,0.0
69249,0.03
23410,0.2
39105,0.15
9170,0.22
71044,0.03
46136,0.04
44426,0.01
7293,0.02
2019,0.03
49179,0.06
62075,0.01
14491,0.02
52668,0.0
36155,0.18
47345,0.04
5511,0.12
48836,0.03
10826,0.04
65998,0.03
45538,0.0
70230,0.0
27572,0.04
3429,0.03
5074,0.03
29453,0.04
31840,0.05
68020,0.13
55137,0.01
12686,0.06
10238,0.26
17515,0.02
56286,0.21
18108,0.05
12117,0.04
43424,0.3
23488,0.27
60899,0.02
41175,0.01
9923,0.12
8920,0.03
55455,0.03
59642,0.0
53924,0.05
57598,0.21
2291,0.36
44962,0.08
954,0.04
10548,0.07
60491,0.26
34257,0.03
18937,0.29
49196,0.0
50931,0.15
36896,0.05
12618,0.36
18352,0.03
22052,0.28
70654,0.01
5563,0.24
59027,0.02
7273,0.09
40242,0.04
48472,0.05
60602,0.01
13111,0.4
70428,0.0
29934,0.0
48843,0.03
44224,0.02
51894,0.21
31857,0.26
4702,0.05
1261,0.05
3591,0.23
21209,0.02
53695,0.12
7953,0.01
40842,0.0
22284,0.03
40144,0.02
36909,0.15
45395,0.0
36857,0.23
354,0.17
70992,0.03
28559,0.06
19805,0.13
63323,0.11
65766,0.02
6372,0.01
62233,0.14
16536,0.0
31720,0.04
38560,0.06
56001,0.12
15166,0.38
13571,0.17
27213,0.18
44526,0.07
66315,0.03
56616,0.0
22969,0.0
64520,0.22
19590,0.05
70241,0.05
8203,0.03
29539,0.21
41146,0.04
51486,0.17
68420,0.08
23757,0.27
11843,0.25
12366,0.02
12689,0.16
21625,0.02
16987,0.05
37440,0.09
16927,0.0
44010,0.06
14099,0.13
66333,0.03
41069,0.05
14695,0.32
63958,0.0
18414,0.07
30290,0.0
5951,0.06
8976,0.0
10552,0.36
66772,0.03
35660,0.04
38014,0.0
35229,0.07
4077,0.21
14241,0.05
10792,0.02
69112,0.35
62182,0.0
17950,0.06
31564,0.01
2543,0.0
67981,0.15
37937,0.37
63050,0.04
12985,0.18
63656,0.03
45565,0.0
65814,0.03
64132,0.14
9752,0.13
56996,0.0
62861,0.19
40087,0.08
36638,0.1
70267,0.12
31364,0.05
29224,0.0
16582,0.0
72231,0.04
10018,0.05
9199,0.02
27693,0.02
43059,0.11
61418,0.04
70380,0.01
15539,0.01
16263,0.02
41648,0.0
19931,0.18
39186,0.23
33401,0.18
15791,0.17
6072,0.07
17174,0.02
25326,0.04
50441,0.04
22127,0.04
18180,0.06
15969,0.0
42929,0.14
16868,0.04
72366,0.11
35772,0.02
22607,0.0
32689,0.11
39639,0.04
51421,0.07
45622,0.01
21953,0.0
56976,0.03
58833,0.03
12812,0.03
31835,0.02
