ID,predict
945,0.7
1343,0.06
4215,0.22
1880,0.94
4122,0.02
2946,0.47
2004,0.33
3852,0.3258333333333333
1086,0.6
4994,0.66
1479,0.13
4120,0.18
5440,0.31
2431,0.73
2228,0.1
21,0.04
679,0.14
5418,0.56
6219,0.76
1278,0.06
2989,0.23
2607,0.7416666666666666
359,0.15
4884,0.43
4188,0.31
2279,0.03
4908,0.71
402,0.49
4380,0.04
6055,0.6
1228,0.38
403,0.01
6246,0.02
6509,0.56
3442,0.41
1032,0.62
3525,0.59
6621,0.0
3290,0.2333333333333333
1935,0.01
3755,0.72
4021,0.23
2424,0.03
6960,0.63
3554,0.71
3313,0.39666666666666667
2702,0.43
6564,0.05
4641,0.41
127,0.01
1707,0.53
5919,0.05
2600,0.94
3808,0.29
2776,0.53
5730,0.02
6376,0.05
694,0.01
506,0.51
1698,0.11
2283,0.6371428571428571
3413,0.48
4204,0.78
7020,0.06
1082,0.01
1320,0.05
936,0.09
5499,0.49
190,0.05
4128,0.38
2899,0.0
6334,0.09
3609,0.29
6836,0.68
4277,0.09
2687,0.21
1065,0.18
4523,0.52
6733,0.17
550,0.08
6578,0.12
1975,0.01
2917,0.0
1660,0.09
5579,0.03
993,0.01
5586,0.0
3006,0.58
4661,0.01
2803,0.0
676,0.01
4264,0.56
1430,0.02
5544,0.18
3584,0.41
1786,0.36
1731,0.99
5876,0.73
356,0.36
916,0.36
6547,0.11
6405,0.2
6438,0.82
3360,0.73
3812,0.02
640,0.0
377,0.66
101,0.28
5694,0.05
2904,0.23
4086,0.04
6504,0.75
1621,0.59
5252,0.3
4540,0.41
6299,0.07
6426,0.03
6507,0.12
2010,0.69
822,0.51
2926,0.02
4252,0.24
2338,0.0
1135,0.0
3713,0.54
6290,0.18
444,0.51
1778,0.0
6862,0.89
3623,0.49
5361,0.06
3741,0.02
3526,0.34
3936,0.14
6527,0.18
2914,0.09
472,0.33
5286,0.6
3350,0.24
6990,0.48
3495,0.84
1385,0.23
749,0.19
2199,0.0
3858,0.01
6513,0.21
2258,0.04
3091,0.17
337,0.04
3642,0.63
5241,0.08
4043,0.03
5084,0.04
4893,0.28
5292,0.04
2910,0.01
3594,0.3
2135,0.38
3918,0.55
1498,0.32
1645,0.59
4244,0.0
3328,0.915
6919,0.46
5422,0.0
91,0.3533333333333333
2678,0.0
3786,0.55
6734,0.08
2916,0.19
2520,0.05
1933,0.02
558,0.435
4566,0.38
5268,0.05
2444,0.69
4804,0.13
5962,0.27
1016,0.01
5683,0.22
2064,0.01
2833,0.01
291,0.04
567,0.03
4221,0.3
5327,0.0
276,0.51
192,0.0
4119,0.01
3456,0.09
863,0.75
687,0.46
3871,0.81
1541,0.01
2557,0.2
