id,predict
47472,0.13
36841,0.19
3135,0.2
65218,0.0
1847,0.0
50001,0.0
32126,0.12
19675,0.04
29933,0.0
55351,0.24
35293,0.29
65473,0.03
2182,0.3
11933,0.36
56476,0.0
40471,0.02
2849,0.03
43492,0.0
14688,0.03
47037,0.21
49762,0.0
59737,0.19
28378,0.28
65453,0.22
21762,0.0
52800,0.01
10659,0.04
38047,0.27
67318,0.24
67210,0.0
43090,0.19
42460,0.07
13997,0.0
9143,0.01
5103,0.04
15102,0.33
62439,0.06
70058,0.17
19735,0.14
59126,0.0
5927,0.01
32503,0.35
40702,0.21
26604,0.0
42503,0.01
68994,0.16
30102,0.05
67466,0.18
67602,0.02
70752,0.03
56324,0.06
31703,0.13
36710,0.22
2982,0.13
42251,0.35
30677,0.04
39375,0.0
52034,0.0
36007,0.01
5581,0.0
66955,0.25
46343,0.3
54827,0.24
44799,0.02
12469,0.0
10541,0.14
46210,0.18
12557,0.0
4959,0.03
54065,0.0
4297,0.42
4057,0.23
51254,0.17
1552,0.13
61365,0.09
66638,0.21
65256,0.08
47348,0.13
63491,0.2
72386,0.03
28261,0.39
59906,0.01
60744,0.15
51532,0.05
6529,0.01
60464,0.1
41238,0.0
29873,0.09
11861,0.13
23968,0.29
69768,0.06
36338,0.11
43734,0.01
2326,0.28
18888,0.01
68438,0.03
51746,0.0
31092,0.0
20165,0.25
13960,0.0
68843,0.01
924,0.11
29470,0.0
4651,0.15
65130,0.04
56995,0.43
15990,0.25
8723,0.01
65481,0.09
57953,0.01
44628,0.0
71297,0.51
53954,0.0
6369,0.19
31454,0.01
44927,0.08
54695,0.24
51554,0.03
19199,0.36
210,0.3
51959,0.02
29915,0.1
7047,0.01
69435,0.03
52282,0.1
6793,0.03
12064,0.15
71061,0.19
2550,0.0
559,0.05
61245,0.14
39129,0.04
14517,0.08
52080,0.0
51916,0.0
51823,0.17
34567,0.38
52549,0.13
14387,0.0
57968,0.04
43028,0.19
26154,0.07
66080,0.03
62914,0.13
542,0.06
31590,0.03
49627,0.04
12396,0.0
29095,0.14
1213,0.0
47356,0.0
17175,0.04
59540,0.02
37640,0.24
2458,0.25
5723,0.05
47848,0.0
23543,0.01
46093,0.0
6264,0.0
30328,0.16
51149,0.28
68003,0.21
21238,0.0
40213,0.02
62507,0.07
21346,0.01
67773,0.07
46314,0.01
37053,0.03
41652,0.03
45965,0.1
12228,0.03
28904,0.2
40899,0.16
42647,0.15
33723,0.06
72824,0.07
21408,0.01
11280,0.0
33562,0.18
24218,0.37
20256,0.0
30145,0.15
61465,0.0
66419,0.0
56567,0.02
70874,0.29
57254,0.07
48017,0.05
3606,0.0
30379,0.2
31481,0.0
1151,0.06
67052,0.0
24066,0.09
11999,0.19
45787,0.0
20185,0.2
48989,0.0
52342,0.04
17198,0.04
8410,0.01
28348,0.03
12175,0.07
26267,0.41
71222,0.3
39373,0.39
7700,0.04
59945,0.0
712,0.48
65407,0.18
