id,pose
1,0.5301680944539751
3,0.5221210644214268
8,0.48474801409752305
10,0.5259755120158962
17,0.5318187760038418
23,0.5380331046727643
33,0.5291006419616364
35,0.7898703305743505
42,0.4935397292141806
47,0.6956895050832886
50,0.5742677355641386
54,0.4993320726692336
60,0.4608952929242187
66,0.445054677095692
67,0.38016412043126924
71,0.578571048448185
87,0.42204674757585187
91,0.010271596559834615
97,0.44221234150157357
99,0.37687580880453453
101,0.39410759558203684
102,0.08341270637757835
107,0.35668840082055076
108,0.5922352080494534
110,0.5339240997223472
118,0.3706850310656292
119,0.6928371880119907
122,0.4583012753537878
126,0.5791779918737906
130,0.741040219440928
135,0.5372947071960386
139,0.38154153936018975
146,0.3499122639084573
148,0.546704048222516
149,0.5965441514937496
153,0.46990798132290146
155,0.2751309002813175
161,0.5026544667776283
167,0.4690892294331316
173,0.45663133507312553
183,0.41375562163342294
196,0.6032056018102454
200,0.5329362234987536
204,0.5112391798030812
218,0.5633994034538086
222,0.6022932686297144
227,0.48090883855512967
228,0.46769183872305
232,0.5267068819033444
241,0.4911537887199492
249,0.5200740744414832
253,0.45461999666284636
256,0.5854213307782009
258,0.6068243169382417
260,0.5475044030959602
264,0.5231913502339332
266,0.7732282099436779
278,0.4314458110167869
279,0.4672444401476552
282,0.4542928916286477
284,0.6080512541150404
287,0.525259914111473
288,0.5592804657000034
295,0.4719209125841627
302,0.5738245620956269
303,0.23564304915728093
305,0.45022838412649685
312,0.4523360498654445
315,0.6533640521502345
329,0.5617498762512652
335,0.5094103241286781
356,0.5642455213007784
363,0.5432065833723035
364,0.40954029967831146
365,0.6923997862831608
368,0.4657254434977014
372,0.5322730476471368
379,0.44316594690813266
380,0.4043760289952777
385,0.436781616748724
392,0.5925787564415005
401,0.27507083010194644
402,0.5562406619322555
406,0.45934389304229345
420,0.41629648456265683
426,0.6420343410535453
427,0.5276382370138041
430,0.48364460559889505
437,0.5101437761851958
442,0.5821351418519819
446,0.6879973940575783
447,0.648915692966911
457,0.4995105347962047
458,0.5861121889046904
464,0.6166893883250816
479,0.31994160403780225
480,0.68384761730006
481,0.5397791704345316
483,0.7544537689066354
495,0.5680909830971913
508,0.5091403187009423
528,0.38193095924736425
530,0.30627915671063055
535,0.5403815757840695
537,0.552459911846532
538,0.526212580350352
540,0.421976086011929
548,0.6815310512642867
554,0.4639828922272848
557,0.5542022791979833
558,0.5751810374700465
570,0.3974619960669135
571,0.4921963250419709
574,0.7632351566520927
582,0.6538765949427039
587,0.5241468358955763
593,0.5102425801696647
595,0.7915808964244372
597,0.5885611831900032
599,0.5087561132563063
602,0.572375560476532
605,0.5435629631111325
613,0.5604743894110947
625,0.6331742492129181
627,0.5137613276964325
632,0.4848343529866074
635,0.8134197749710719
645,0.6451842564657938
651,0.6125990291372955
655,0.6893450101704098
656,0.6349197316027498
658,0.5677171157298643
668,0.5485783007717353
671,0.4841772593972023
674,0.5788063803237622
676,0.537569544828179
679,0.48907914185754137
680,0.40739414556401166
682,0.25948151411053716
691,0.43835320523051
697,0.444443841957742
707,0.4448564897552945
714,0.5312017126189473
717,0.14449495667770937
728,0.48816102047027804
732,0.5879523633458296
734,0.49220138920278705
739,0.6992829026513403
740,0.5238750717293751
747,0.14343885740864717
749,0.5243684757423241
750,0.5990984419474301
752,0.6033312977628661
758,0.4264996160877611
764,0.6728819053056571
775,0.3661805770471095
778,0.5222299015212314
780,0.3217281924421486
785,0.45974353304335913
788,0.5272285483524012
793,0.4556360588935366
798,0.3949917261791934
803,0.3303413409737298
804,0.4236785006640827
805,0.6050089984375469
816,0.5588164442919448
819,0.5123848515127198
823,0.4679185626676843
832,0.49524702413100197
849,0.3670965633185709
858,0.4540372221711827
863,0.6108721786090016
870,0.5209909432494088
881,0.6414429146439677
890,0.5575805495646481
891,0.6975746605437697
895,0.5322730244043076
901,0.5497077579790016
906,0.41794428748032714
908,0.46009783906999624
911,0.4038978550318206
917,0.4311795844551199
926,0.6307360273386133
930,0.5796078753985594
934,0.6319902354855671
947,0.5704625246561088
958,0.5179054657416229
965,0.4538923280541879
975,0.38602054311822276
976,0.4288218230131974
982,0.47102835399173504
991,0.5516805469489131
994,0.49994916712659393
997,0.6880808120182471
998,0.4797714146252273
1001,0.5182483990845219
1006,0.49214186097469703
1009,0.4509997958224672
1018,0.7549876589727451
1019,0.6006009139995406
1022,0.48989893349492697
1028,0.4979484275746493
1029,0.16200607149727758
1030,0.4435917558260583
1037,0.6393100931166517
1039,0.5787886231323284
1043,0.4312263200008833
1055,0.32839698239302284
1060,0.5871524286474821
1062,0.07083049714862294
1067,0.3512457347991326
1068,0.47845072862026483
1084,0.6494689104441325
1089,0.5138844935039507
1099,0.5660091663643584
1101,0.5475711892086147
1114,0.6012874753663117
1116,0.21745296891807217
1129,0.5397366254058108
1150,0.49391162799486427
1158,0.6203811905708689
1167,0.5468053877969222
1175,0.5133300501465282
1184,0.5386394423256308
1186,0.6618781690953914
1189,0.3112100822419648
1191,0.4330700963670539
1193,0.42541943737699384
1196,0.293844683045395
1198,0.44862485619682657
1199,0.5623750221383409
1203,0.520718480621133
1217,0.6118304827918735
1221,0.32225324438662023
1226,0.6877290525922574
1232,0.42557822802350376
1233,0.5484530624168794
1247,0.4981737535665395
1251,0.5748520687574652
1256,0.4751448389236049
1259,0.6340784991116266
1260,0.663142381062579
1265,0.6149809898169102
1266,0.8460761400494796
1283,0.5207163269215055
1289,0.5524154289312821
1293,0.5545074861062398
1295,0.4447004608091026
1300,0.5177649805044903
1305,0.682598975845425
1320,0.4879968026626866
1324,0.6396406633747934
1329,0.5608335071190649
1336,0.4695322225065623
