ID,predict
53608,0.76
51055,0.78
52573,0.0
50458,0.18
52272,0.3
52072,0.69
50973,0.35
50553,0.05
53135,0.17
53835,0.22
51843,0.12
54145,0.45
53878,0.31
54216,0.12
51728,0.4
52863,0.19
50760,0.32
50823,0.5
53928,0.74
52683,0.61
50200,0.28
52984,0.03
50747,0.2
54128,0.19
52001,0.84
50276,0.42
52651,0.79
53535,0.09
52387,0.42
52884,0.96
53205,0.19
52873,0.38
52376,0.48
51950,0.46
51650,0.85
53901,0.13
51919,0.25
50065,0.02
52885,0.26
51413,0.18
52768,0.44
51375,0.19
54157,0.24
53328,0.2
53362,0.04
52202,0.01
50640,0.16
52298,0.51
53477,0.09
50078,0.36
51998,0.18
52336,0.18
52654,0.13
53341,0.14
53868,0.76
52945,0.17
52411,0.09
52222,0.13
51813,0.09
50175,0.34
51744,0.23
53521,0.84
51261,0.1
51619,0.02
51479,0.21
52020,0.23
53306,0.17
53013,0.7
50117,0.25
51992,0.42
54233,0.83
51709,0.65
50930,0.26
50637,0.31
52333,0.34
51627,0.14
53524,0.09
50167,0.06
50330,0.55
53678,0.05
53581,0.84
50243,0.23
50237,0.17
53032,0.81
50235,0.12
50012,0.14
53264,0.52
50729,0.12
53195,0.2
50069,0.63
52091,0.44
50697,0.15
51477,0.08
52262,0.56
53822,0.14
53533,0.89
52983,0.43
50777,0.21
53630,0.21
52743,0.22
52584,0.54
51428,0.31
54194,0.09
52849,0.74
52839,0.7
52867,0.06
53043,0.38
52266,0.12
52478,0.41
51336,0.93
52840,0.26
51997,0.11
53976,0.33
50670,0.11
50370,0.2
50921,0.1
50983,0.33
51456,0.62
53104,0.81
50594,0.36
52201,0.2
52992,0.04
50240,0.11
50014,0.12
52583,0.17
52625,0.21
51357,0.22
50080,0.12
50521,0.04
51886,0.31
52367,0.06
52917,0.12
53378,0.15
50779,0.06
52352,0.3
50021,0.42
50726,0.11
52679,0.01
50389,0.24
50905,0.08
50409,0.39
52473,0.3
52089,0.14
50522,0.15
50603,0.7
53796,0.02
53167,0.18
53351,0.1
53680,0.77
53273,0.74
52913,0.17
50098,0.12
53479,0.16
50804,0.44
50074,0.81
53635,0.01
50189,0.91
53138,0.37
53786,0.54
50268,0.05
53688,0.53
51962,0.15
53639,0.29
53792,0.3
52631,0.56
50129,0.15
52712,0.11
50432,0.44
53221,0.3
53474,0.48
54232,0.36
50151,0.29
52516,0.69
53019,0.01
52510,0.6
50252,0.03
53354,0.42
50448,0.91
52796,0.14
50641,0.39
52189,0.15
53588,0.67
53324,0.25
51809,0.2
50258,0.86
54271,0.21
52785,0.13
50026,0.34
51529,0.19
51636,0.4
52050,0.43
52419,0.28
53228,0.76
52425,0.15
53470,0.27
52139,0.2
50471,0.28
52374,0.76
50136,0.22
51736,0.33
52638,0.16
51458,0.11
51027,0.4
51870,0.64
50960,0.71
52212,0.06
53337,0.19
51421,0.27
51740,0.06
52988,0.5
51551,0.08
51574,0.54
52285,0.12
51984,0.88
52735,0.79
52037,0.08
51522,0.92
52383,0.46
53724,0.62
52435,0.12
51506,0.19
53863,0.78
53212,0.28
50955,0.41
51646,0.18
50769,0.14
50675,0.41
54180,0.24
50174,0.71
52475,0.1
52472,0.34
52312,0.0
51007,0.11
52287,0.3
52334,0.16
50354,0.13
52462,0.06
52731,0.0
53106,0.09
52469,0.73
53076,0.37
50177,0.3
50028,0.54
51856,0.08
53294,0.61
50394,0.63
50791,0.05
51325,0.18
52366,0.43
50372,0.23
51474,0.17
54117,0.06
50413,0.64
51471,0.24
52079,0.04
51553,0.69
52207,0.09
53764,0.05
50806,0.32
52853,0.18
53938,0.57
50353,0.35
52097,0.12
52780,0.75
50390,0.23
53988,0.26
53910,0.95
52128,0.92
53569,0.15
53007,0.1
54039,0.46
52755,0.11
52545,0.38
50342,0.23
52793,0.53
52238,0.18
50782,0.91
51376,0.92
51520,0.09
53075,0.08
51600,0.23
53834,0.21
53964,0.11
51767,0.11
51481,0.06
52998,0.42
52217,0.67
53890,0.02
54196,0.08
53749,0.2
52076,0.53
54197,0.04
52307,0.45
53787,0.42
53805,0.36
51806,0.25
52795,0.73
50256,0.16
51457,0.36
53506,0.17
52765,0.04
52461,0.19
53081,0.07
54086,0.04
52554,0.09
51764,0.19
53689,0.33
53653,0.84
53401,0.33
53402,0.39
50395,0.31
50326,0.16
51830,0.07
52574,0.2
53670,0.4
52802,0.02
51045,0.09
51836,0.47
50694,0.09
52152,0.01
52778,0.1
53770,0.25
50455,0.89
54001,0.14
53067,0.67
52400,0.91
53799,0.26
50962,0.1
50657,0.09
50171,0.47
50035,0.16
52200,0.13
51700,0.25
53259,0.41
51955,0.09
52414,0.14
54195,0.08
54276,0.2
54079,0.13
52979,0.08
52621,0.09
54256,0.05
50901,0.17
50862,0.14
52528,0.77
53016,0.32
50083,0.13
50128,0.01
51496,0.61
51860,0.68
53311,0.23
54125,0.11
50503,0.89
54142,0.28
51849,0.45
50757,0.45
53726,0.04
53211,0.03
51148,0.23
50677,0.18
52512,0.21
51615,0.14
50357,0.45
53691,0.33
54132,0.38
52492,0.3
52664,0.69
50125,0.57
50306,0.15
50746,0.06
52858,0.12
52481,0.72
50216,0.22
53087,0.21
52669,0.2
53386,0.0
50662,0.42
50508,0.15
51989,0.84
51005,0.27
50311,0.22
51450,0.02
50579,0.34
52130,0.04
51125,0.75
51894,0.78
51270,0.24
50060,0.82
50343,0.63
52228,0.22
51406,0.37
51340,0.12
54242,0.17
51787,0.52
50481,0.29
51278,0.21
50736,0.16
50964,0.06
52105,0.22
53892,0.18
51657,0.59
52729,0.79
