id,predict
47472,0.19
36841,0.25
3135,0.2
65218,0.0
1847,0.03
50001,0.01
32126,0.16
19675,0.05
29933,0.0
55351,0.18
35293,0.32
65473,0.03
2182,0.37
11933,0.44
56476,0.0
40471,0.04
2849,0.0
43492,0.02
14688,0.01
47037,0.24
49762,0.03
59737,0.19
28378,0.27
65453,0.23
21762,0.0
52800,0.03
10659,0.03
38047,0.34
67318,0.17
67210,0.0
43090,0.12
42460,0.07
13997,0.0
9143,0.0
5103,0.05
15102,0.45
62439,0.1
70058,0.26
19735,0.16
59126,0.04
5927,0.0
32503,0.32
40702,0.23
26604,0.0
42503,0.05
68994,0.13
30102,0.06
67466,0.31
67602,0.03
70752,0.01
56324,0.09
31703,0.05
36710,0.18
2982,0.14
42251,0.42
30677,0.05
39375,0.01
52034,0.03
36007,0.02
5581,0.0
66955,0.3
46343,0.4
54827,0.25
44799,0.02
12469,0.01
10541,0.09
46210,0.15
12557,0.03
4959,0.03
54065,0.02
4297,0.45
4057,0.25
51254,0.14
1552,0.1
61365,0.01
66638,0.12
65256,0.11
47348,0.19
63491,0.25
72386,0.02
28261,0.32
59906,0.01
60744,0.17
51532,0.08
6529,0.02
60464,0.15
41238,0.0
29873,0.01
11861,0.12
23968,0.28
69768,0.05
36338,0.13
43734,0.0
2326,0.35
18888,0.03
68438,0.04
51746,0.02
31092,0.01
20165,0.28
13960,0.01
68843,0.0
924,0.13
29470,0.0
4651,0.19
65130,0.05
56995,0.47
15990,0.14
8723,0.0
65481,0.06
57953,0.02
44628,0.01
71297,0.6
53954,0.02
6369,0.15
31454,0.01
44927,0.05
54695,0.25
51554,0.02
19199,0.36
210,0.21
51959,0.05
29915,0.1
7047,0.02
69435,0.02
52282,0.11
6793,0.11
12064,0.11
71061,0.1
2550,0.01
559,0.08
61245,0.06
39129,0.04
14517,0.09
52080,0.0
51916,0.0
51823,0.22
34567,0.46
52549,0.17
14387,0.03
57968,0.07
43028,0.17
26154,0.04
66080,0.03
62914,0.12
542,0.04
31590,0.0
49627,0.02
12396,0.04
29095,0.22
1213,0.01
47356,0.01
17175,0.03
59540,0.01
37640,0.28
2458,0.27
5723,0.06
47848,0.0
23543,0.03
46093,0.0
6264,0.01
30328,0.24
51149,0.23
68003,0.16
21238,0.01
40213,0.01
62507,0.08
21346,0.0
67773,0.06
46314,0.0
37053,0.03
41652,0.04
45965,0.14
12228,0.0
28904,0.16
40899,0.3
42647,0.15
33723,0.06
72824,0.08
21408,0.01
11280,0.0
33562,0.18
24218,0.36
20256,0.0
30145,0.15
61465,0.0
66419,0.0
56567,0.03
70874,0.26
57254,0.14
48017,0.05
3606,0.02
30379,0.25
31481,0.03
1151,0.04
67052,0.0
24066,0.1
11999,0.16
45787,0.03
20185,0.12
48989,0.04
52342,0.02
17198,0.02
8410,0.0
28348,0.05
12175,0.15
26267,0.33
71222,0.32
39373,0.47
7700,0.04
59945,0.02
712,0.5
65407,0.19
65277,0.4
54437,0.2
13365,0.1
60159,0.02
70845,0.27
65388,0.0
51958,0.16
44862,0.05
5799,0.32
58101,0.15
52089,0.02
6295,0.13
72020,0.32
48871,0.11
2218,0.04
69249,0.02
23410,0.28
39105,0.19
9170,0.21
71044,0.0
46136,0.0
44426,0.01
7293,0.04
2019,0.03
49179,0.0
62075,0.01
14491,0.01
52668,0.0
36155,0.22
47345,0.02
5511,0.15
48836,0.04
10826,0.05
65998,0.0
45538,0.0
70230,0.0
27572,0.01
3429,0.04
5074,0.03
29453,0.0
31840,0.0
68020,0.1
55137,0.01
12686,0.05
10238,0.34
17515,0.0
56286,0.09
18108,0.03
12117,0.04
43424,0.23
23488,0.33
60899,0.02
41175,0.02
9923,0.03
8920,0.06
55455,0.01
59642,0.02
53924,0.04
57598,0.26
2291,0.43
44962,0.11
954,0.0
10548,0.11
60491,0.26
34257,0.01
18937,0.31
49196,0.03
50931,0.33
36896,0.02
12618,0.37
18352,0.0
22052,0.22
70654,0.03
5563,0.33
59027,0.01
7273,0.12
40242,0.0
48472,0.09
60602,0.03
13111,0.35
70428,0.0
29934,0.0
48843,0.05
44224,0.01
51894,0.24
31857,0.28
4702,0.04
1261,0.04
3591,0.21
21209,0.02
53695,0.12
7953,0.04
40842,0.0
22284,0.0
40144,0.01
36909,0.18
45395,0.0
36857,0.17
354,0.18
70992,0.03
28559,0.04
19805,0.16
63323,0.04
65766,0.01
6372,0.0
62233,0.17
16536,0.02
31720,0.0
38560,0.1
56001,0.09
15166,0.41
13571,0.3
27213,0.18
44526,0.11
66315,0.05
56616,0.0
22969,0.0
64520,0.22
19590,0.05
70241,0.02
8203,0.0
29539,0.2
41146,0.03
51486,0.18
68420,0.02
23757,0.22
11843,0.28
12366,0.04
12689,0.21
21625,0.04
16987,0.06
37440,0.09
16927,0.0
44010,0.01
14099,0.15
66333,0.13
41069,0.07
14695,0.43
63958,0.0
18414,0.07
30290,0.0
5951,0.08
8976,0.0
10552,0.34
66772,0.0
35660,0.01
38014,0.02
35229,0.1
4077,0.12
14241,0.0
10792,0.02
69112,0.45
62182,0.0
17950,0.12
31564,0.0
2543,0.01
67981,0.16
37937,0.33
63050,0.01
12985,0.27
63656,0.02
45565,0.01
65814,0.0
64132,0.1
9752,0.26
56996,0.0
62861,0.27
40087,0.11
36638,0.14
70267,0.14
31364,0.03
29224,0.03
16582,0.01
72231,0.02
10018,0.06
9199,0.0
27693,0.05
43059,0.18
61418,0.01
70380,0.03
15539,0.03
16263,0.0
41648,0.03
19931,0.17
39186,0.3
33401,0.14
15791,0.31
6072,0.1
17174,0.0
25326,0.02
50441,0.0
22127,0.05
18180,0.02
15969,0.01
42929,0.16
16868,0.04
72366,0.16
35772,0.08
22607,0.0
32689,0.12
39639,0.12
51421,0.11
45622,0.0
21953,0.05
56976,0.02
58833,0.0
12812,0.04
31835,0.02
70965,0.03
69666,0.0
32127,0.01
31473,0.0
7564,0.13
20973,0.06
72435,0.04
59894,0.15
35941,0.0
7937,0.21
46015,0.03
66502,0.01
17708,0.22
22540,0.21
59992,0.21
54395,0.31
59045,0.08
5319,0.04
28326,0.48
22254,0.28
33924,0.01
42072,0.16
10973,0.05
56736,0.0
40447,0.19
59437,0.16
