id,predict
47472,0.09
36841,0.34
3135,0.2
65218,0.0
1847,0.04
50001,0.01
32126,0.21
19675,0.04
29933,0.01
55351,0.1
35293,0.24
65473,0.01
2182,0.34
11933,0.47
56476,0.01
40471,0.06
2849,0.02
43492,0.02
14688,0.02
47037,0.13
49762,0.0
59737,0.24
28378,0.26
65453,0.26
21762,0.0
52800,0.05
10659,0.03
38047,0.25
67318,0.16
67210,0.0
43090,0.22
42460,0.12
13997,0.01
9143,0.02
5103,0.08
15102,0.42
62439,0.1
70058,0.22
19735,0.17
59126,0.01
5927,0.03
32503,0.31
40702,0.21
26604,0.02
42503,0.03
68994,0.09
30102,0.05
67466,0.2
67602,0.04
70752,0.0
56324,0.06
31703,0.13
36710,0.15
2982,0.15
42251,0.36
30677,0.02
39375,0.03
52034,0.0
36007,0.02
5581,0.03
66955,0.35
46343,0.36
54827,0.23
44799,0.02
12469,0.0
10541,0.07
46210,0.17
12557,0.03
4959,0.03
54065,0.04
4297,0.37
4057,0.18
51254,0.15
1552,0.11
61365,0.05
66638,0.17
65256,0.14
47348,0.14
63491,0.21
72386,0.03
28261,0.23
59906,0.01
60744,0.21
51532,0.04
6529,0.02
60464,0.2
41238,0.01
29873,0.08
11861,0.12
23968,0.27
69768,0.05
36338,0.06
43734,0.03
2326,0.28
18888,0.0
68438,0.03
51746,0.03
31092,0.0
20165,0.31
13960,0.02
68843,0.01
924,0.09
29470,0.01
4651,0.17
65130,0.0
56995,0.36
15990,0.3
8723,0.02
65481,0.1
57953,0.02
44628,0.0
71297,0.58
53954,0.0
6369,0.2
31454,0.02
44927,0.08
54695,0.25
51554,0.02
19199,0.33
210,0.25
51959,0.0
29915,0.1
7047,0.02
69435,0.03
52282,0.09
6793,0.03
12064,0.1
71061,0.15
2550,0.0
559,0.1
61245,0.11
39129,0.02
14517,0.07
52080,0.0
51916,0.03
51823,0.17
34567,0.44
52549,0.22
14387,0.02
57968,0.04
43028,0.2
26154,0.04
66080,0.01
62914,0.12
542,0.05
31590,0.05
49627,0.01
12396,0.05
29095,0.27
1213,0.0
47356,0.02
17175,0.02
59540,0.0
37640,0.3
2458,0.31
5723,0.07
47848,0.01
23543,0.0
46093,0.0
6264,0.03
30328,0.24
51149,0.2
68003,0.13
21238,0.0
40213,0.0
62507,0.08
21346,0.03
67773,0.08
46314,0.01
37053,0.01
41652,0.08
45965,0.1
12228,0.02
28904,0.26
40899,0.28
42647,0.18
33723,0.05
72824,0.06
21408,0.01
11280,0.02
33562,0.22
24218,0.31
20256,0.0
30145,0.21
61465,0.01
66419,0.01
56567,0.04
70874,0.25
57254,0.08
48017,0.04
3606,0.01
30379,0.22
31481,0.02
1151,0.12
67052,0.03
24066,0.07
11999,0.17
45787,0.01
20185,0.19
48989,0.05
52342,0.02
17198,0.01
8410,0.02
28348,0.09
12175,0.13
26267,0.37
71222,0.33
39373,0.34
7700,0.05
59945,0.01
712,0.55
65407,0.24
65277,0.38
54437,0.2
13365,0.08
60159,0.04
70845,0.22
65388,0.01
51958,0.19
44862,0.03
5799,0.26
58101,0.19
52089,0.01
6295,0.17
72020,0.3
48871,0.15
2218,0.01
69249,0.02
23410,0.31
39105,0.18
9170,0.19
71044,0.03
46136,0.01
44426,0.01
7293,0.04
2019,0.01
49179,0.01
62075,0.01
14491,0.02
52668,0.02
36155,0.16
47345,0.07
5511,0.12
48836,0.03
10826,0.04
65998,0.0
45538,0.01
70230,0.01
27572,0.0
3429,0.04
5074,0.04
29453,0.01
31840,0.01
68020,0.08
55137,0.0
12686,0.06
10238,0.36
17515,0.01
56286,0.17
18108,0.02
12117,0.02
43424,0.32
23488,0.28
60899,0.06
41175,0.01
9923,0.1
8920,0.03
55455,0.03
59642,0.04
53924,0.03
57598,0.21
2291,0.47
44962,0.12
954,0.0
10548,0.11
60491,0.32
34257,0.01
18937,0.25
49196,0.01
50931,0.28
36896,0.02
12618,0.31
18352,0.01
22052,0.33
70654,0.0
5563,0.26
59027,0.01
7273,0.09
40242,0.0
48472,0.11
60602,0.06
13111,0.45
70428,0.02
29934,0.0
48843,0.04
44224,0.01
51894,0.2
31857,0.32
4702,0.07
1261,0.04
3591,0.27
21209,0.04
53695,0.16
7953,0.03
40842,0.0
22284,0.0
40144,0.01
36909,0.24
45395,0.02
36857,0.26
354,0.24
70992,0.02
28559,0.02
19805,0.14
63323,0.07
65766,0.02
6372,0.01
62233,0.16
16536,0.01
31720,0.02
38560,0.09
56001,0.1
15166,0.38
13571,0.26
27213,0.17
44526,0.14
66315,0.05
56616,0.0
22969,0.0
64520,0.22
19590,0.04
70241,0.0
8203,0.0
29539,0.19
41146,0.06
51486,0.13
68420,0.02
23757,0.32
11843,0.33
12366,0.0
12689,0.23
21625,0.01
16987,0.03
37440,0.06
16927,0.0
44010,0.04
14099,0.22
66333,0.1
41069,0.09
14695,0.38
63958,0.0
18414,0.07
30290,0.01
5951,0.02
8976,0.0
10552,0.28
66772,0.03
35660,0.0
38014,0.0
35229,0.08
4077,0.22
14241,0.02
10792,0.02
69112,0.45
62182,0.0
17950,0.11
31564,0.01
2543,0.01
67981,0.14
37937,0.38
63050,0.0
12985,0.29
63656,0.02
45565,0.0
65814,0.03
64132,0.27
9752,0.17
56996,0.06
62861,0.27
40087,0.14
36638,0.13
70267,0.09
31364,0.02
29224,0.0
16582,0.0
72231,0.07
10018,0.02
9199,0.02
27693,0.04
43059,0.19
61418,0.0
70380,0.01
15539,0.03
16263,0.0
41648,0.0
19931,0.2
39186,0.35
33401,0.14
15791,0.26
6072,0.09
17174,0.0
25326,0.02
50441,0.01
22127,0.01
18180,0.04
15969,0.01
42929,0.19
16868,0.05
72366,0.19
35772,0.03
22607,0.0
32689,0.16
39639,0.08
51421,0.08
45622,0.0
21953,0.0
56976,0.04
58833,0.04
12812,0.03
31835,0.0
70965,0.01
69666,0.03
32127,0.03
31473,0.0
7564,0.13
20973,0.09
