ID,predict
53608,0.73
51055,0.79
52573,0.02
50458,0.12
52272,0.35
52072,0.79
50973,0.41
50553,0.08
53135,0.14
53835,0.24
51843,0.1
54145,0.36
53878,0.38
54216,0.18
51728,0.34
52863,0.15
50760,0.52
50823,0.49
53928,0.76
52683,0.56
50200,0.25
52984,0.06
50747,0.17
54128,0.24
52001,0.81
50276,0.39
52651,0.66
53535,0.06
52387,0.38
52884,0.99
53205,0.24
52873,0.35
52376,0.42
51950,0.46
51650,0.82
53901,0.15
51919,0.15
50065,0.02
52885,0.27
51413,0.17
52768,0.5
51375,0.14
54157,0.31
53328,0.07
53362,0.06
52202,0.01
50640,0.17
52298,0.48
53477,0.07
50078,0.29
51998,0.19
52336,0.14
52654,0.21
53341,0.22
53868,0.77
52945,0.16
52411,0.12
52222,0.13
51813,0.06
50175,0.36
51744,0.1
53521,0.8
51261,0.05
51619,0.03
51479,0.14
52020,0.16
53306,0.09
53013,0.71
50117,0.22
51992,0.43
54233,0.88
51709,0.68
50930,0.22
50637,0.3
52333,0.4
51627,0.13
53524,0.1
50167,0.06
50330,0.54
53678,0.11
53581,0.84
50243,0.27
50237,0.19
53032,0.69
50235,0.06
50012,0.23
53264,0.52
50729,0.17
53195,0.2
50069,0.62
52091,0.4
50697,0.16
51477,0.06
52262,0.62
53822,0.15
53533,0.83
52983,0.4
50777,0.22
53630,0.15
52743,0.25
52584,0.67
51428,0.29
54194,0.09
52849,0.78
52839,0.64
52867,0.1
53043,0.5
52266,0.18
52478,0.37
51336,0.88
52840,0.3
51997,0.14
53976,0.38
50670,0.11
50370,0.15
50921,0.05
50983,0.28
51456,0.47
53104,0.85
50594,0.39
52201,0.26
52992,0.01
50240,0.14
50014,0.09
52583,0.25
52625,0.24
51357,0.27
50080,0.09
50521,0.09
51886,0.18
52367,0.1
52917,0.06
53378,0.1
50779,0.07
52352,0.31
50021,0.39
50726,0.09
52679,0.01
50389,0.27
50905,0.05
50409,0.38
52473,0.25
52089,0.04
50522,0.16
50603,0.63
53796,0.03
53167,0.12
53351,0.09
53680,0.86
53273,0.75
52913,0.18
50098,0.14
53479,0.21
50804,0.28
50074,0.8
53635,0.01
50189,0.85
53138,0.47
53786,0.57
50268,0.08
53688,0.43
51962,0.17
53639,0.2
53792,0.21
52631,0.54
50129,0.13
52712,0.14
50432,0.52
53221,0.25
53474,0.37
54232,0.46
50151,0.25
52516,0.83
53019,0.0
52510,0.53
50252,0.02
53354,0.41
50448,0.82
52796,0.09
50641,0.3
52189,0.2
53588,0.77
53324,0.26
51809,0.12
50258,0.87
54271,0.18
52785,0.22
50026,0.45
51529,0.15
51636,0.36
52050,0.41
52419,0.3
53228,0.73
52425,0.09
53470,0.18
52139,0.11
50471,0.24
52374,0.87
50136,0.22
51736,0.37
52638,0.07
51458,0.11
51027,0.44
51870,0.71
50960,0.7
52212,0.08
53337,0.16
51421,0.15
51740,0.05
52988,0.35
51551,0.1
51574,0.59
52285,0.09
51984,0.9
52735,0.74
52037,0.06
51522,0.84
52383,0.57
53724,0.55
52435,0.16
51506,0.14
53863,0.68
53212,0.29
50955,0.47
51646,0.14
50769,0.12
50675,0.31
54180,0.26
50174,0.72
52475,0.19
52472,0.31
52312,0.02
51007,0.2
52287,0.38
52334,0.13
50354,0.11
52462,0.02
52731,0.03
53106,0.12
52469,0.71
53076,0.33
50177,0.27
50028,0.49
51856,0.07
53294,0.61
50394,0.63
50791,0.04
51325,0.26
52366,0.46
50372,0.28
51474,0.14
54117,0.03
50413,0.67
51471,0.13
52079,0.04
51553,0.65
52207,0.04
53764,0.12
50806,0.3
52853,0.19
53938,0.49
50353,0.28
52097,0.09
52780,0.78
50390,0.23
53988,0.28
53910,0.89
52128,0.89
53569,0.11
53007,0.09
54039,0.43
52755,0.17
52545,0.3
50342,0.15
52793,0.55
52238,0.18
50782,0.91
51376,0.91
51520,0.08
53075,0.07
51600,0.29
53834,0.17
53964,0.13
51767,0.07
51481,0.1
52998,0.35
52217,0.62
53890,0.01
54196,0.12
53749,0.16
52076,0.64
54197,0.04
52307,0.44
53787,0.45
53805,0.41
51806,0.18
52795,0.72
50256,0.11
51457,0.41
53506,0.14
52765,0.08
52461,0.21
53081,0.05
54086,0.02
52554,0.1
51764,0.24
53689,0.37
53653,0.79
53401,0.31
53402,0.36
50395,0.34
50326,0.14
51830,0.09
52574,0.19
53670,0.35
52802,0.03
51045,0.13
51836,0.43
50694,0.11
52152,0.02
52778,0.07
53770,0.26
50455,0.93
54001,0.14
53067,0.75
52400,0.91
53799,0.41
50962,0.1
50657,0.12
50171,0.46
50035,0.12
52200,0.1
51700,0.28
53259,0.53
51955,0.15
52414,0.22
54195,0.11
54276,0.22
54079,0.19
52979,0.08
52621,0.08
54256,0.05
50901,0.19
50862,0.14
52528,0.83
53016,0.34
50083,0.15
50128,0.03
51496,0.63
51860,0.77
53311,0.18
54125,0.13
50503,0.91
54142,0.29
51849,0.4
50757,0.43
53726,0.05
53211,0.11
51148,0.19
50677,0.23
52512,0.21
51615,0.07
50357,0.43
53691,0.33
54132,0.28
52492,0.35
52664,0.82
50125,0.62
50306,0.11
50746,0.09
52858,0.1
52481,0.79
50216,0.22
53087,0.16
52669,0.2
53386,0.0
50662,0.37
50508,0.1
51989,0.89
51005,0.2
50311,0.24
51450,0.04
50579,0.48
52130,0.13
51125,0.81
51894,0.81
51270,0.13
50060,0.77
50343,0.58
52228,0.19
51406,0.36
51340,0.12
54242,0.17
51787,0.5
50481,0.36
51278,0.19
50736,0.18
50964,0.08
52105,0.25
53892,0.23
51657,0.46
52729,0.85
53721,0.39
53307,0.53
52122,0.26
50447,0.29
53420,0.69
52167,0.59
51277,0.11
53643,0.68
53975,0.2
51290,0.31
51315,0.28
53206,0.68
52586,0.1
54234,0.29
54124,0.25
51697,0.28
50856,0.18
52980,0.79
53489,0.07
53000,0.17
52997,0.04
50750,0.36
52301,0.07
53141,0.46
53573,0.09
51114,0.05
51648,0.18
52415,0.93
51000,0.2
50005,0.21
54249,0.48
51300,0.7
50365,0.11
53544,0.96
51069,0.62
53849,0.3
53158,0.12
52094,0.02
53502,0.11
50690,0.5
50564,0.1
50885,0.18
52544,0.53
52265,0.01
53086,0.45
50981,0.06
52368,0.24
51305,0.12
53695,0.55
53657,0.57
52423,0.44
54008,0.03
50576,0.09
51225,0.49
52017,0.2
50975,0.35
50162,0.13
50077,0.02
53500,0.45
52294,0.55
53698,0.27
53672,0.4
50081,0.58
52320,0.06
51263,0.05
51347,0.28
53098,0.21
54053,0.79
52790,0.37
52646,0.13
53699,0.41
52871,0.07
54085,0.35
53117,0.14
51053,0.08
51779,0.87
53031,0.4
52748,0.85
